Presente
они должны (dovere) заплатить (pagare) сумму (somma).;Loro devono pagare la somma.
у меня много (molto) свободного (libero) времени (tempo).;Io ho molto tempo libero.
она верит в бога (credere in Dio);Lei crede in Dio.
у него прекрасная (bella) жизнь (vita).;Lui ha una bella vita.
каждый (ogni) год (anno) он читает (leggere) книгу.;Ogni anno lui legge un libro.
эта часть (parte) важна.;Questa parte è importante.
они видят (vedere) героя (eroe).;Loro vedono un eroe.
я ищу (cercare) работу (lavoro).;Io cerco un lavoro.
я иду туда один (una) раз (volta).;Io vado lì una volta.
он хороший (bravo) человек (persona).;Lui è una brava persona.
он хороший (buono) отец (padre).;Lui è un buon padre.
мне нужна (avere bisogno) помощь (aiuto).;Ho bisogno di aiuto.
он находит (trovare) нового (nuovo) друга (amico).;Lui trova un nuovo amico.
она заканчивает (finire) историю (storia).;Lei finisce la storia.
этот господин (signore) хороший.;Questo signore è buono.
я ничего не понимаю (capire, niente).;Io non capisco niente.
ты готовишь (cucinare) обед.;Tu cucini il pranzo.
я выгляжу готовым (sembrare pronto);Io sembro pronto.
я говорю (dire) правду (verità).;Io dico la verità.
это хороший (buono) способ (modo).;Questo è un buon modo.
ты думаешь (pensare) обо мне.;Tu pensi a me.
он говорит обо всем (parlare di tutto);Lui parla di tutto.
она — хорошая (brava) мама (mamma).;Lei è una brava mamma.
это студент (studente).;Questo è uno studente.
она — молодая (giovane) мать (madre).;Lei è una giovane madre.
я прошу (chiedere) об услуге (favore).;Io chiedo un favore.
у него большой (grande) успех (successo).;Lui ha un grande successo.
я вижу (vedere) девушку (ragazza).;Io vedo una ragazza.
она ждет (aspettare) ответ (risposta).;Lei aspetta la risposta.
у меня есть подруга (amica).;Io ho un'amica.
в этот (questo) момент (momento) я (io) сплю (dormire).;In questo momento io dormo.
я читаю (leggere) книгу (libro).;Io leggo un libro.
он красивый парень (bello, ragazzo).;Lui è un bel ragazzo.
он — хороший (brava) человек (persona).;Lui è una brava persona.
этот (questo) парень (ragazzo) хороший (bravo).;Questo ragazzo è bravo.
они молятся за меня (pregare per);Loro pregano per me.
у него красивая (bel) книга (libro).;Lui ha un bel libro.
