Condizionale + Mix
мы должны были бы выплатить (somma dovuta);Noi dovremmo pagare la somma dovuta.
он ведет (condurre) прекрасную (bella) жизнь.;Lui conduce una bella vita.
прошлый (scorso) год (anno) мы жили (vivere) в Риме (Roma).;L'anno scorso noi vivevamo a Roma.
мы взяли кусок пиццы.;Noi abbiamo preso un pezzo di pizza.
я гулял (uscire) с друзьями (amici).;Io uscivo con gli amici.
они кладут конец обсуждению (porre fine);Loro pongono fine alla discussione.
они делали акцент на деталях (porre l'accento);Loro ponevano l'accento sui dettagli.
ты поставил решение под сомнение (porre in dubbio);Tu hai posto in dubbio la decisione.
она проявляла мужество (dare prova);Lei dava prova di coraggio.
вы бы доставляли беспокойство (dare fastidio);Voi dareste fastidio.
они бы провели обычный день (trascorrere).;Loro trascorrerebbero un giorno qualunque.
они говорят громко (a voce alta);Loro parlano a voce alta.
мы с тревогой ждали (aspettare con ansia);Noi aspettavamo con ansia.
мы (noi) пережили (passare) трудные (difficile) моменты (momenti).;Noi abbiamo passato dei momenti difficili.
ты выбросишь (buttare via) деньги (soldi).;Tu butterai via i soldi.
он имел одну гениальную идею (avere, geniale).;Lui ha avuto un'idea geniale.
они заключили (stringere) соглашение (accordo).;Loro hanno stretto un accordo.
я нахожу смелость (trovare il coraggio);Io trovo il coraggio.
ему было хорошо (trovarsi bene);Lui si trovava bene.
это был изолированный (isolato) случай (caso).;Era un caso isolato.
она использовала (usare) грубую (bruta) силу (forza).;Lei ha usato la forza bruta.
она решила проблему (risolvere, problema).;Lei ha risolto un problema.
мы изучали (studiare) мир (mondo) животных (animale).;Noi studiavamo il mondo animale.
я приму к сведению (prendere atto);Io prenderò atto.
он основал (fondare) семью (famiglia).;Lui ha fondato una famiglia.
я бы дал право (dare, ragione);Io darei ragione.
он провел бессонную ночь (passare, notte bianca).;Lui ha passato una notte bianca.
он имеет горячую голову (caldo).;Lui ha una testa calda.
она теряла голову (perdere).;Lei perdeva la testa.
она продвинула (portare avanti) дело;Lei ha portato avanti il lavoro.
мы умирали от голода (morire di fame);Noi morivamo di fame.
она умерла от скуки (morire di noia);Lei è morta di noia.
я звоню (chiamare) в полицию (polizia).;Io chiamo la polizia.
вы читали вслух (leggere ad alta voce);Voi leggevate ad alta voce.
вы прочитали между строк (leggere tra le righe);Voi avete letto tra le righe.
я бы поставил (mettere) конец (fine) этому (questo) делу (affare).;Io metterei fine a questo affare.
у меня есть брат (avere, fratello).;Io ho un fratello.
я бы захотел взаимную (corrisposto) любовь (amore).;Io vorrei un amore corrisposto.
он давал (dare) помощь (una mano).;Lui dava una mano.
мы возвращались здоровыми и невредимыми (tornare sani e salvi);Noi tornavamo sani e salvi.
мы провели (passare) вечер (sera) дома (casa).;Noi abbiamo passato la sera a casa.
я делаю прогулку (fare, giro);Io faccio un giro.
он — настоящий дьявол (persona).;Lui è un diavolo in persona.
ребенок устроил (fare) настоящий переполох (fare il diavolo a quattro).;Il bambino ha fatto il diavolo a quattro.
ты взял (assumersi) на себя вину (colpa).;Tu ti sei assunto la colpa.
мы найдем отправную точку (trovare, punto di partenza).;Noi troveremo un punto di partenza.
мы работали (lavorare) допоздна (fare le ore piccole).;Noi abbiamo fatto le ore piccole.
я передал слово (passare la parola);Io ho passato la parola.
она бы хотела минуту молчания (silenzio).;Lei vorrebbe un minuto di silenzio.
ты теряешь равновесие (perdere l'equilibrio);Tu perdi l'equilibrio.
она теряла нить (perdere il filo);Lei perdeva il filo.
она сошла с ума (impazzire);Lei è impazzita.
я посмотрю (dare un'occhiata) на это.;Io darò un'occhiata a questo.
мы делали (fare) забор (prelievo) крови.;Noi facevamo un prelievo di sangue.
она привлекает директора к ответственности (chiamare in causa);Lei chiama in causa il direttore.
мы заводим (mettere in moto) мотор (motore);Noi mettiamo in moto il motore.
она поставила спектакль (mettere in scena);Lei ha messo in scena uno spettacolo.
у него золотое сердце (oro).;Lui ha un cuore d'oro.
ты разбил ему сердце (spezzare).;Tu hai spezzato il suo cuore.
он искренне надеялся (sperare di cuore);Lui sperava di cuore.
я бросаю это (lasciare perdere);Io lascio perdere.
он даст понять свою позицию (lasciare intendere);Lui lascerà intendere la sua opinione.
он впадал в кризис (entrare in crisi);Lui entrava in crisi.
вы вступите в игру (entrare in gioco);Voi entrarete in gioco.
ты любишь до безумия (amare alla follia);Tu ami alla follia.
она была секретным агентом (segreto).;Lei era un'agente segreta.
он видел (vedere) небесное (celeste) тело (corpo).;Lui vedeva un corpo celeste.
мы сделали (fare) памятное (ricordo) фото (foto).;Noi abbiamo fatto una foto ricordo.
он имел (avere) спальный мешок (sacco a pelo).;Lui aveva un sacco a pelo.
он имел (avere) чувство (senso) вины (colpa).;Lui aveva un senso di colpa.
мы будем иметь (avere) чувство юмора (umorismo).;Noi avremo un senso dell'umorismo.
я жду (aspettare) мгновение (attimo).;Io aspetto un attimo.
мы встретили сестер-близнецов (incontrare, gemelle).;Noi abbiamo incontrato delle sorelle gemelle.
они бы посмотрели (vedere) фильм в оригинале (lingua originale).;Loro vedrebbero un film in lingua originale.
я бы пошел (andare) на войну (guerra).;Io andrei in guerra.
они бы знали его по имени (conoscere per nome);Loro lo conoscerebbero per nome.
он проживал сон (vivere un sogno);Lui viveva un sogno.
ты откроешь (aprire) банковский счет (conto bancario).;Tu aprirai un conto bancario.
я работаю на самого себя (lavorare per conto proprio);Io lavoro per conto proprio.
он включает (accendere) маяк (faro).;Lui accende il faro.
я бы хотел (volere) мощный (potente) маяк (faro).;Io vorrei un faro potente.
она бы дала (dare) кодовое (ordine) слово (parola).;Lei darebbe una parola d'ordine.
ты будешь капитаном флота (fregata).;Tu sarai il capitano di fregata.
ты ел досыта (mangiare a sazietà);Tu mangiavi a sazietà.
он дает сдачу (dare, resto);Lui dà il resto.
мы делаем выводы (trarre conclusioni);Noi traiamo conclusioni.
вы получите вдохновение (trarre ispirazione);Voi trarrete ispirazione.
мы прошли (superare) проверки (controllo).;Noi abbiamo superato i controlli.
он делает (fare) хороший (buono) бизнес (affare).;Lui fa un buon affare.
он знал (conoscere) какого-то парня (un certo tizio).;Lui conosceva un certo tizio.
ты сыграешь свадьбу в церкви (celebrare, chiesa, matrimonio).;Tu celebrerai il matrimonio in chiesa.
она бы потушила (spegnere) огонь (fuoco).;Lei spegnerebbe il fuoco.
я хочу (avere voglia) есть пиццу (pizza).;Io ho voglia di mangiare la pizza.
