Futuro + Remoto
ты выиграешь (guadagnare) время (tempo).;Tu guadagnerai del tempo.
мы спасли (salvare) жизнь.;Noi abbiamo salvato la vita.
я делаю одну часть работы.;Io faccio una parte del lavoro.
он делил (dividere) пирог (torta) на части (parti).;Lui divideva la torta in parti.
мы взяли кусок пиццы.;Noi abbiamo preso un pezzo di pizza.
ты купишь большую часть книги.;Tu comprerai la maggior parte del libro.
мы часто ели пиццу.;Noi mangiavamo spesso la pizza.
мы встретили (incontrare) старых (vecchi) друзей (amici).;Noi abbiamo incontrato dei vecchi amici.
ты найдешь своего лучшего друга.;Tu troverai il tuo migliore amico.
у него хорошие манеры.;Lui ha buone maniere.
мы (noi) пережили (passare) трудные (difficile) моменты (momenti).;Noi abbiamo passato dei momenti difficili.
ты (tu) найдешь (trovare) подходящий (giusto) момент (momento).;Tu troverai il momento giusto.
у нас будут хорошие идеи (avere, buone).;Noi avremo delle buone idee.
он видел (vedere) хороших (brava) людей (gente).;Lui ha visto della brava gente.
мы встретим (incontrare) местных (del posto) жителей (gente).;Noi incontreremo la gente del posto.
вы будете смотреть телевизор (la tv);Voi guarderete la tv.
она использовала (usare) грубую (bruta) силу (forza).;Lei ha usato la forza bruta.
ты придашь ему сил.;Tu gli darai forza.
у нас были некоторые проблемы (avere, problemi).;Noi avevamo dei problemi.
я люблю (amare) мою (mia) семью (famiglia).;Io amo la mia famiglia.
полюби свою семью!;Ama la tua famiglia!
мы нашли причины (trovare, ragioni);Noi abbiamo trovato delle ragioni.
я желаю тебе спокойной ночи (augurare, buona notte).;Io ti auguro una buona notte.
была тихая ночь (essere, silenziosa).;La notte era silenziosa.
она теряла голову (perdere).;Lei perdeva la testa.
я потерял голову (perdere).;Io ho perso la testa.
ты будешь держать голову высоко (alto).;Tu terrai la testa alta.
ты придумаешь (inventare) истории (storie).;Tu inventerai delle storie.
я звоню (chiamare) в полицию (polizia).;Io chiamo la polizia.
он видел (vedere) полицию (polizia).;Lui vedeva la polizia.
мы вызвали (chiamare) полицию (polizia).;Noi abbiamo chiamato la polizia.
ты позвонишь (chiamare) в полицию (polizia).;Tu chiamerai la polizia.
мы ждали конца недели.;Noi aspettavamo la fine della settimana.
ты придешь к концу гонки.;Tu arriverai alla fine della corsa.
ты будешь бояться темноты.;Tu avrai paura del buio.
у тебя будут братья (avere, fratelli).;Tu avrai dei fratelli.
мы купили одежду (capi d'abbigliamento).;Noi abbiamo comprato dei capi d'abbigliamento.
он жил (vivere) на первом этаже (primo piano).;Lui viveva al primo piano.
я вожу (guidare) машину (macchina).;Io guido la macchina.
он мыл (lavare) машину (macchina).;Lui lavava la macchina.
ты возьмешь (prendere) машину (macchina).;Tu prenderai la macchina.
я мою (lavare) руки (mani).;Io mi lavo le mani.
ты использовал (usare) правую (destra) руку (mano).;Tu hai usato la mano destra.
мальчик (bambino) был капризным (capriccioso).;Il bambino era capriccioso.
мальчик (bambino) будет маленьким (piccolo).;Il bambino sarà piccolo.
он читал весь вечер (sera).;Lui leggeva tutta la sera.
мы провели (passare) вечер (sera) дома (casa).;Noi abbiamo passato la sera a casa.
ты будешь поздно возвращаться вечером.;Tu farai tardi la sera.
маленький дьявол (piccolo) бегал (correre).;Il piccolo diavolo correva.
вина была его.;La colpa era sua.
ты взял (assumersi) на себя вину (colpa).;Tu ti sei assunto la colpa.
мы возложим вину на него.;Noi daremo la colpa a lui.
он стал новым Папой.;Lui è diventato il nuovo Papa.
я жду (aspettare) несколько часов (ore).;Io aspetto delle ore.
мы работали (lavorare) допоздна (fare le ore piccole).;Noi abbiamo fatto le ore piccole.
ты будешь считать (contare) все часы (tutte le ore).;Tu conterai tutte le ore.
подожди несколько часов!;Aspetta qualche ora!
она передаст слово (passare la parola);Lei passerà la parola.
он обрабатывает землю (lavorare, terra);Lui lavora la terra.
мы касались земли (toccare, terra);Noi toccavamo la terra.
ты коснулся земли (toccare, terra);Tu hai toccato la terra.
они будут обрабатывать землю (lavorare, terra);Loro lavoreranno la terra.
я перехожу дорогу (attraversare, strada).;Io attraverso la strada.
он шел по сельской дороге (andare, strada di campagna).;Lui andava per la strada di campagna.
мы нашли дорогу (trovare, strada).;Noi abbiamo trovato la strada.
ты возьмешь главную дорогу (prendere, strada principale).;Tu prenderai la strada principale.
мы проводили неделю дома.;Noi passavamo la settimana a casa.
он работал (lavorare) всю (tutta) неделю (settimana).;Lui ha lavorato tutta la settimana.
ты проведешь следующую неделю дома.;Tu passerai la prossima settimana a casa.
мы заработали (guadagnare) несколько (dei) долларов (dollari).;Noi abbiamo guadagnato dei dollari.
мы закончили (finire) школу (scuola).;Noi abbiamo finito la scuola.
она увидела кровь.;Lei ha visto il sangue.
ты увидишь (vedere) синюю (blu) кровь.;Tu vedrai il sangue blu.
она позвонит по телефону (telefonare);Lei telefonerà.
перевод был автоматическим.;La traduzione era automatica.
у меня есть сладкие воспоминания (avere, dolce, ricordo);Io ho dei dolci ricordi.
мы увидим (vedere) случайные числа (numeri casuali).;Noi vedremo dei numeri casuali.
он выпил минеральной воды.;Lui ha bevuto dell'acqua minerale.
я чистил (pulire) комнаты (stanze).;Io pulivo le stanze.
мы сменим (cambiare) комнату (stanza).;Noi cambieremo la stanza.
он покупает хорошую вещь.;Lui compra una cosa buona.
я убирал старые вещи (mettere via, vecchia).;Io mettevo via la roba vecchia.
ты найдешь странные вещи (trovare, strana).;Tu troverai della roba strana.
мы изучили человеческое тело.;Noi abbiamo studiato il corpo umano.
он отвечал на звонки.;Lui rispondeva al telefono.
ты наполнил мусорный пакет.;Tu hai riempito il sacco della spazzatura.
я видел (vedere) красивых (belle) девушек (ragazze).;Io ho visto delle belle ragazze.
ты познакомишься (conoscere) с девушками (ragazze).;Tu conoscerai delle ragazze.
он праздновал день рождения (festeggiare, compleanno);Lui ha festeggiato il compleanno.
у нас будет (avere) чувство юмора (umorismo).;Noi avremo un senso dell'umorismo.
она была моей старшей сестрой (essere, maggiore).;Lei era mia sorella maggiore.
мы встретили сестер-близнецов (incontrare, gemelle).;Noi abbiamo incontrato delle sorelle gemelle.
ты начнешь (iniziare) в начале (inizio) месяца (mese).;Tu inizierai all'inizio del mese.
они объявляют (dichiarare) войну (guerra).;Loro dichiarano la guerra.
он вел (fare) войну (guerra).;Lui faceva la guerra.
мы начали (scoppiare) войну (guerra).;Noi abbiamo fatto scoppiare la guerra.
ты проиграешь (perdere) войну (guerra).;Tu perderai la guerra.
он шел (andare) к врачу (dottore).;Lui andava dal dottore.
ты пойдешь (andare) к врачу (dottore).;Tu andrai dal dottore.
я формирую команду (formare, squadra).;Io formo una squadra.
он тренировал команду (allenare, squadra).;Lui allenava la squadra.
ты будешь частью команды (fare parte, squadra).;Tu farai parte della squadra.
он — капитан команды (squadra).;Lui è il capitano della squadra.
она была капитаном корабля (nave).;Lei era la capitana della nave.
он искал (cercare) удачу (fortuna).;Lui cercava la fortuna.
нам повезло.;Noi abbiamo avuto fortuna.
ты найдешь (trovare) удачу (fortuna).;Tu troverai la fortuna.
я готовлю (preparare) ужин (cena).;Io preparo la cena.
он даёт чувство безопасности.;Lui dà sicurezza.
мы чувствовали себя в безопасности.;Noi ci sentivamo al sicuro.
ты принял меры безопасности.;Tu hai preso delle misure di sicurezza.
они будут гарантировать (garantire) безопасность (sicurezza).;Loro garantiranno la sicurezza.
он держит (impugnare) пистолет (pistola).;Lui impugna la pistola.
ты направишь пистолет на цель.;Tu punterai la pistola verso il bersaglio.
мы были в начале (all'inizio) пути (percorso).;Noi eravamo all'inizio del percorso.
это главная (principale) причина (causa).;Questa è la causa principale.
он искал (cercare) причину (causa).;Lui cercava la causa.
мы нашли (trovare) причину (causa).;Noi abbiamo trovato la causa.
ты узнаешь причину (scoprire, causa).;Tu scoprirai la causa.
мне хочется пиццы.;Ho voglia di pizza.
она была (essere) председателем (presidente) комиссии (della commissione).;Lei era la presidente della commissione.
мы увидим маленькую (piccola) городскую площадь.;Noi vedremo una piccola piazza della città.
мы пошли (andare) в центральную (centrale) больницу (ospedale).;Noi siamo andati all'ospedale centrale.
он решал (risolvere) эту ситуацию (situazione).;Lui risolveva la situazione.
мы решили (risolvere) эту ситуацию (situazione).;Noi abbiamo risolto la situazione.
полиция расследовала убийство (indagare su, omicidio).;La polizia ha indagato su un omicidio.
я делаю (fare) проверку (revisione).;Io faccio la revisione.
он делал (fare) проверку (revisione).;Lui faceva la revisione.
