A08 - Υπάρχει / Υπάρχουν (Существование)
Здесь есть книга (υπάρχει, βιβλίο);Υπάρχει ένα βιβλίο εδώ
Есть проблема (υπάρχει, πρόβλημα);Υπάρχει πρόβλημα
Есть решение (υπάρχει, λύση);Υπάρχει μια λύση
Здесь есть врач (υπάρχει, γιατρός);Υπάρχει ένας γιατρός εδώ
Есть кофе (υπάρχει, καφές);Υπάρχει καφές
Есть время (υπάρχει, χρόνος);Υπάρχει χρόνος
Есть книги (υπάρχουν, βιβλία);Υπάρχουν βιβλία
Есть проблемы (υπάρχουν, προβλήματα);Υπάρχουν προβλήματα
Есть друзья (υπάρχουν, φίλοι);Υπάρχουν φίλοι
Есть люди (υπάρχουν, άνθρωποι);Υπάρχουν άνθρωποι
Нет проблемы (δεν υπάρχει, πρόβλημα);Δεν υπάρχει πρόβλημα
Нет времени (δεν υπάρχει, χρόνος);Δεν υπάρχει χρόνος
Нет проблем (δεν υπάρχουν, προβλήματα);Δεν υπάρχουν προβλήματα
Нет друзей (δεν υπάρχουν, φίλοι);Δεν υπάρχουν φίλοι
Есть ли ресторан рядом? (υπάρχει, εστιατόριο, κοντά);Υπάρχει εστιατόριο εδώ κοντά;
Есть ли кафе здесь? (υπάρχει, καφέ, εδώ);Υπάρχει καφέ εδώ;
Есть ли студенты в классе? (υπάρχουν, φοιτητές, τάξη);Υπάρχουν φοιτητές στην τάξη;
Есть ли вопросы? (υπάρχουν, ερωτήσεις);Υπάρχουν ερωτήσεις;
Книга на столе (είναι, βιβλίο, τραπέζι);Το βιβλίο είναι στο τραπέζι
На столе есть книга (υπάρχει, βιβλίο, τραπέζι);Στο τραπέζι υπάρχει ένα βιβλίο
Врач в офисе (είναι, γιατρός, γραφείο);Ο γιατρός είναι στο γραφείο
В офисе есть врач (υπάρχει, γιατρός, γραφείο);Στο γραφείο υπάρχει ένας γιατρός
Есть много книг (υπάρχουν, πολλά, βιβλία);Υπάρχουν πολλά βιβλία
Есть два врача (υπάρχουν, δύο, γιατροί);Υπάρχουν δύο γιατροί
Есть несколько решений (υπάρχουν, αρκετές, λύσεις);Υπάρχουν αρκετές λύσεις
Есть много людей (υπάρχουν, πολλοί, άνθρωποι);Υπάρχουν πολλοί άνθρωποι
В холодильнике есть вода (υπάρχει, νερό, ψυγείο);Στο ψυγείο υπάρχει νερό
Нет ресторана рядом (δεν υπάρχει, εστιατόριο, κοντά);Δεν υπάρχει εστιατόριο κοντά
Здесь есть свободные места? (υπάρχουν, ελεύθερες, θέσεις, εδώ);Υπάρχουν ελεύθερες θέσεις εδώ;
Нет никаких проблем (δεν υπάρχουν, καθόλου, προβλήματα);Δεν υπάρχουν καθόλου προβλήματα
