A09 - Προθέσεις και πτώσεις (Предлоги и падежи)
Я иду в школу (πηαίνω, στο, σχολείο);Πηγαίνω στο σχολείο
Мы идём в Рим (πηαίνω, στη, Ρώμη);Πηγαίνουμε στη Ρώμη
Она живёт в Афинах (ζει, στην, Αθήνα);Ζει στην Αθήνα
Он дома (είναι, στο, σπίτι);Είναι στο σπίτι
Книга на столе (βιβλίο, είναι, στο, τραπέζι);Το βιβλίο είναι στο τραπέζι
Я иду к врачу (πηαίνω, στον, γιατρό);Πηγαίνω στον γιατρό
Книги на полке (βιβλία, είναι, στα, ράφι);Τα βιβλία είναι στα ράφια
Мы идём к друзьям (πηαίνω, στους, φίλος);Πηγαίνουμε στους φίλους
Она работает с женщинами (δουλεύει, με, οι, γυναίκες);Δουλεύει με τις γυναίκες
Я из Афин (είμαι, από, η, Αθήνα);Είμαι από την Αθήνα
Он пришёл из школы (ήρθε, από, το, σχολείο);Ήρθε από το σχολείο
Она возвращается от врача (γυρίζει, από, ο, γιατρός);Γυρίζει από τον γιατρό
Мы из России (είμαστε, από, η, Ρωσία);Είμαστε από τη Ρωσία
Письмо от друга (γράμμα, από, ο, φίλος);Γράμμα από τον φίλο
Это для друга (αυτό, είναι, για, ο, φίλος);Αυτό είναι για τον φίλο
Книга для Марии (βιβλίο, για, η, Μαρία);Βιβλίο για τη Μαρία
Цветы для учителя (λουλούδια, για, ο, δάσκαλος);Λουλούδια για τον δάσκαλο
Подарок для детей (δώρο, για, τα, παιδιά);Δώρο για τα παιδιά
Я езжу с другом (πηαίνω, με, ο, φίλος);Πηγαίνω με τον φίλο
Он едет на машине (πηαίνει, με, το, αυτοκίνητο);Πηγαίνει με το αυτοκίνητο
Мы с семьёй дома (είμαστε, στο, σπίτι, με, η, οικογένεια);Είμαστε στο σπίτι με την οικογένεια
Она без денег (είναι, χωρίς, χρήματα);Είναι χωρίς χρήματα
Я без друга (είμαι, χωρίς, ο, φίλος);Είμαι χωρίς τον φίλο
Они работают без проблем (δουλεύουν, χωρίς, πρόβλημα);Δουλεύουν χωρίς πρόβλημα
Книга Никоса (βιβλίο, ο, Νίκος);Το βιβλίο του Νίκου
Дом Марии (σπίτι, η, Μαρία);Το σπίτι της Μαρίας
Слово учителя (λέξη, ο, δάσκαλος);Η λέξη του δασκάλου
Друг ребёнка (φίλος, το, παιδί);Ο φίλος του παιδιού
Мать подруги (μητέρα, η, φίλη);Η μητέρα της φίλης
Я иду в школу из дома с другом для учителя (πηαίνω, στο, σχολείο, από, το, σπίτι, με, ο, φίλος, για, ο, δάσκαλος);Πηγαίνω στο σχολείο από το σπίτι με τον φίλο για τον δάσκαλο
