A15 - Ευγενικές φράσεις (Вежливые фразы)
Я бы хотел кофе (θα ήθελα, καφές);Θα ήθελα έναν καφέ
Я бы хотел стакан воды (θα ήθελα, ποτήρι, νερό);Θα ήθελα ένα ποτήρι νερό
Я бы хотел меню (θα ήθελα, μενού);Θα ήθελα το μενού
Я бы хотел билет (θα ήθελα, εισιτήριο);Θα ήθελα ένα εισιτήριο
Я бы хотел номер на две ночи (θα ήθελα, δωμάτιο, δύο, βράδια);Θα ήθελα ένα δωμάτιο για δύο βράδια
Можете ли вы мне помочь? (μπορείτε, να, βοηθήσετε);Μπορείτε να με βοηθήσετε;
Можете ли вы сказать мне, где это? (μπορείτε, να, πείτε, πού);Μπορείτε να μου πείτε πού είναι;
Можете ли вы говорить медленнее? (μπορείτε, να, μιλήσετε, πιο αργά);Μπορείτε να μιλήσετε πιο αργά;
Не могли бы вы повторить? (μπορείτε, να, επαναλάβετε);Μπορείτε να επαναλάβετε;
Спасибо (ευχαριστώ);Ευχαριστώ
Большое спасибо (ευχαριστώ, πολύ);Ευχαριστώ πολύ
Пожалуйста (παρακαλώ);Παρακαλώ
Извините (συγγνώμη);Συγγνώμη
Извините меня (με, συγχωρείτε);Με συγχωρείτε
Здравствуйте / До свидания (на Вы) (γεια, σας);Γεια σας
Привет / Пока (на ты) (γεια, σου);Γεια σου
Доброе утро (καλημέρα);Καλημέρα
Добрый вечер (καλησπέρα);Καλησπέρα
Спокойной ночи (καληνύχτα);Καληνύχτα
Как ваши дела? (на Вы) (τι, κάνετε);Τι κάνετε;
Как твои дела? (на ты) (τι, κάνεις);Τι κάνεις;
Приятного аппетита (καλή, όρεξη);Καλή όρεξη
Хорошего продолжения (καλή, συνέχεια);Καλή συνέχεια
Счастливого пути (καλό, ταξίδι);Καλό ταξίδι
С днём рождения / С именинами (χρόνια, πολλά);Χρόνια πολλά
Хорошей недели (καλή, εβδομάδα);Καλή εβδομάδα
Конечно (φυσικά);Φυσικά
Безусловно (βεβαίως);Βεβαίως
С удовольствием (με, χαρά);Με χαρά
Да, пожалуйста (ναι, παρακαλώ);Ναι, παρακαλώ
Нет, спасибо (όχι, ευχαριστώ);Όχι, ευχαριστώ
