Hotel Reception B2
Девушка входит в офис (enter);The girl enters the office.
Девушка не входит в офис.;The girl doesn't enter the office.+The girl does not enter the office.
Девушка входит в офис? (enter);Does the girl enter the office?
Девушка вошла в офис (enter);The girl entered the office.
Девушка не вошла в офис.;The girl didn't enter the office.+The girl did not enter the office.
Девушка вошла в офис? (enter);Did the girl enter the office?
Девушка войдёт в офис (enter);The girl will enter the office.
Девушка не войдёт в офис.;The girl won't enter the office.+The girl will not enter the office.
Девушка войдёт в офис? (enter);Will the girl enter the office?
Мужчина сидит за столом.;The man sits at the table.
Мужчина не сидит за столом.;The man doesn't sit at the table.+The man does not sit at the table.
Мужчина сидит за столом?;Does the man sit at the table?
Мужчина сидел за столом.;The man sat at the table.
Мужчина не сидел за столом.;The man didn't sit at the table.+The man did not sit at the table.
Мужчина сидел за столом?;Did the man sit at the table?
Мужчина будет сидеть за столом.;The man will sit at the table.
Мужчина не будет сидеть за столом.;The man won't sit at the table.+The man will not sit at the table.
Мужчина будет сидеть за столом?;Will the man sit at the table?
Он поднимает свои глаза (lift);He lifts his eyes.
Он не поднимает свои глаза.;He doesn't lift his eyes.+He does not lift his eyes.
Он поднимает свои глаза? (lift);Does he lift his eyes?
Он поднял свои глаза (lift);He lifted his eyes.
Он не поднял свои глаза.;He didn't lift his eyes.+He did not lift his eyes.
Он поднял свои глаза? (lift);Did he lift his eyes?
Он поднимет свои глаза (lift);He will lift his eyes.
Он не поднимет свои глаза.;He won't lift his eyes.+He will not lift his eyes.
Он поднимет свои глаза? (lift);Will he lift his eyes?
Девушка улыбается (smile).;The girl smiles.
Девушка не улыбается.;The girl doesn't smile.+The girl does not smile.
Девушка улыбается (smile)?;Does the girl smile?
Девушка улыбалась (smile).;The girl smiled.
Девушка не улыбалась.;The girl didn't smile.+The girl did not smile.
Девушка улыбалась (smile)?;Did the girl smile?
Девушка будет улыбаться (smile).;The girl will smile.
Девушка не будет улыбаться.;The girl won't smile.+The girl will not smile.
Девушка будет улыбаться (smile)?;Will the girl smile?
Он говорит: «Добрый день».;He says, "Good day.".
Он не говорит: «Добрый день».;He doesn't say, "Good day."+He does not say, "Good day.".
Он говорит: «Добрый день»?;Does he say, "Good day?"?
Он сказал: «Добрый день».;He said, "Good day.".
Он не сказал: «Добрый день».;He didn't say, "Good day."+He did not say, "Good day.".
Он сказал: «Добрый день»?;Did he say, "Good day?"?
Он скажет: «Добрый день».;He will say, "Good day.".
Он не скажет: «Добрый день».;He won't say, "Good day."+He will not say, "Good day.".
Он скажет: «Добрый день»?;Will he say, "Good day?"?
Девушка открывает сумку (bag);The girl opens the bag.
Девушка не открывает сумку.;The girl doesn't open the bag.+The girl does not open the bag.
Девушка открывает сумку? (bag);Does the girl open the bag?
Девушка открыла сумку (bag);The girl opened the bag.
Девушка не открыла сумку.;The girl didn't open the bag.+The girl did not open the bag.
Девушка открыла сумку? (bag);Did the girl open the bag?
Девушка откроет сумку (bag);The girl will open the bag.
Девушка не откроет сумку.;The girl won't open the bag.+The girl will not open the bag.
Девушка откроет сумку? (bag);Will the girl open the bag?
Она достаёт блокнот (take out, notebook);She takes out a notebook.
Она не достаёт блокнот.;She doesn't take out a notebook.+She does not take out a notebook.
Она достаёт блокнот? (take out, notebook);Does she take out a notebook?
Она достала блокнот (take out, notebook);She took out a notebook.
Она не достала блокнот.;She didn't take out a notebook.+She did not take out a notebook.
Она достала блокнот? (take out, notebook);Did she take out a notebook?
Она достанет блокнот (take out, notebook);She will take out a notebook.
Она не достанет блокнот.;She won't take out a notebook.+She will not take out a notebook.
Она достанет блокнот? (take out, notebook);Will she take out a notebook?
Она кладет блокнот (notebook) на стол.;She puts the notebook on the table.
