B03 - Passato Prossimo con Avere (ho+participio for completed actions)
Я пообедал в ресторане. (pranzato, ristorante);Ho pranzato in un ristorante.
Она подготовила урок. (preparato, lezione);Ha preparato la lezione.
Мы изучили грамматику. (studiato, grammatica);Abbiamo studiato la grammatica.
Он закончил университет. (finito, l'università);Ha finito l'università.
Я купил новую машину. (comprato, nuova, macchina);Ho comprato una nuova macchina.
Она продала фрукты. (venduto, frutta);Ha venduto frutta.
Мы заплатили за билеты. (pagato, biglietti);Abbiamo pagato i biglietti.
Он работал в офисе. (lavorato, ufficio);Ha lavorato in ufficio.
Я позвонил другу. (telefonato, all'amico);Ho telefonato all'amico.
Она слушала музыку. (ascoltato, musica);Ha ascoltato la musica.
Мы играли в футбол. (giocato, calcio);Abbiamo giocato a calcio.
Он спал всю ночь. (dormito, tutta, notte);Ha dormito tutta la notte.
Я читал этот роман. (letto, romanzo);Ho letto questo romanzo.
Она писала стихи. (scritto, poesie);Ha scritto poesie.
Мы говорили о погоде. (parlato, tempo);Abbiamo parlato del tempo.
Он сказал правду. (detto, verità);Ha detto la verità.
Я сделал это. (fatto);Ho fatto questo.
Она потеряла ключ. (perso, chiave);Ha perso la chiave.
Мы нашли решение. (trovato, soluzione);Abbiamo trovato la soluzione.
Он взял ручку. (preso, penna);Ha preso la penna.
Я увидел фильм. (visto, film);Ho visto il film.
Она услышала шум. (sentito, rumore);Ha sentito il rumore.
Мы выпили чай. (bevuto);Abbiamo bevuto il tè.
Он имел терпение. (avuto, pazienza);Ha avuto pazienza.
Я узнал ответ. (saputo, risposta);Ho saputo la risposta.
Она хотела поехать. (voluto, andare);Ha voluto andare.
Мы смогли прийти. (potuto, arrivare);Abbiamo potuto arrivare.
Он должен был работать. (dovuto, lavorare);Ha dovuto lavorare.
Я боялся собаки. (avuto, paura, cane);Ho avuto paura del cane.
Она получила письмо. (ricevuto, lettera);Ha ricevuto una lettera.
Мы одели детей. (vestito, bambini);Abbiamo vestito i bambini.
Он закрыл окно. (chiuso, finestra);Ha chiuso la finestra.
Я открыл книгу. (aperto, libro);Ho aperto il libro.
Она начала петь. (cominciato, cantare);Ha cominciato a cantare.
Мы продолжили урок. (continuato, lezione);Abbiamo continuato la lezione.
Он решил проблему. (risolto, problema);Ha risolto il problema.
Я предложил помощь. (offerto, aiuto);Ho offerto aiuto.
Она посмотрела телевизор. (guardato, televisione);Ha guardato la televisione.
Мы ждали автобус. (aspettato, l'autobus);Abbiamo aspettato l'autobus.
Она изучила историю. (studiato, storia);Ha studiato storia.
Мы поняли смысл. (capito, significato);Abbiamo capito il significato.
