B05 - Passato Prossimo vs Imperfetto
Вчера я сделал домашнее задание. (fatto, compiti);Ieri ho fatto i compiti.
Когда я был ребёнком, я делал домашнее задание вечером. (bambino, facevo, compiti, sera);Da bambino facevo i compiti la sera.
Вчера она пришла в восемь. (arrivata, otto);Ieri è arrivata alle otto.
Она всегда приходила вовремя. (arrivava, tempo);Arrivava sempre in tempo.
Мы посмотрели фильм вчера. (guardato, film);Abbiamo guardato un film ieri.
Мы смотрели фильм каждый вечер. (guardavamo, film, sera);Guardavamo un film ogni sera.
Он открыл окно. (aperto, finestra);Ha aperto la finestra.
Окно было открыто. (finestra, aperta);La finestra era aperta.
Я купил хлеб. (comprato, pane);Ho comprato il pane.
Я покупал хлеб каждое утро. (compravo, pane, mattina);Compravo il pane ogni mattina.
Она написала письмо. (scritto, lettera);Ha scritto una lettera.
Она писала письмо, когда я вошёл. (scriveva, lettera, entrato);Scriveva una lettera quando sono entrato.
Мы жили в Риме три года. (vissuto, roma, tre, anni);Abbiamo vissuto a Roma per tre anni.
Мы жили в Риме, когда учились. (vivevamo, roma, studiavamo);Vivevamo a Roma quando studiavamo.
Он сказал правду. (detto, verità);Ha detto la verità.
Он всегда говорил правду. (diceva, verità);Diceva sempre la verità.
Я увидел Марко на улице. (visto, marco, strada);Ho visto Marco per strada.
Я видел Марко каждый день. (vedevo, marco, giorno);Vedevo Marco ogni giorno.
Она была усталая. (stanca);Era stanca.
Она устала после работы. (stancata, lavoro);Si è stancata dopo il lavoro.
Мы пошли домой. (andati, casa);Siamo andati a casa.
Мы шли домой, когда начался дождь. (andavamo, casa, iniziata, pioggia);Andavamo a casa quando è iniziata la pioggia.
Я прочитал книгу. (letto, libro);Ho letto il libro.
Я читал книгу, когда ты позвонил. (leggevo, libro, chiamato);Leggevo il libro quando hai chiamato.
Он потерял ключи. (perso, chiavi);Ha perso le chiavi.
Он часто терял ключи. (perdeva, chiavi);Perdeva spesso le chiavi.
Она приготовила ужин. (preparato, cena);Ha preparato la cena.
Она готовила ужин, когда пришли гости. (preparava, cena, arrivati, ospiti);Preparava la cena quando sono arrivati gli ospiti.
Я был счастлив. (felice);Ero felice.
Я стал счастливым после новости. (diventato, felice, notizia);Sono diventato felice dopo la notizia.
Мы встретили друзей. (incontrato, amici);Abbiamo incontrato gli amici.
Мы часто встречали друзей в центре. (incontravamo, amici, centro);Incontravamo spesso gli amici in centro.
Он закрыл дверь. (chiuso, porta);Ha chiuso la porta.
Дверь была закрыта. (porta, chiusa);La porta era chiusa.
Я понял урок. (capito, lezione);Ho capito la lezione.
Я понимал урок без труда. (capivo, lezione, senza, difficoltà);Capivo la lezione senza difficoltà.
Когда она спала, я работал. (mentre, dormiva, lavoravo);Mentre lei dormiva, io lavoravo.
Когда она заснула, я начал работать. (addormentata, iniziato, lavorare);Quando si è addormentata, ho iniziato a lavorare.
