A13 - Futuro Semplice
Я прочитаю книгу (leggerò, libro);Leggerò il libro
Ты прочитаешь книгу (leggerai, libro);Leggerai il libro
Он прочитает книгу (leggerà, libro);Leggerà il libro
Мы прочитаем книгу (leggeremo, libro);Leggeremo il libro
Вы прочитаете книгу (leggerete, libro);Leggerete il libro
Они прочитают книгу (leggeranno, libro);Leggeranno il libro
Я скажу (dirò);Dirò
Ты скажешь (dirai);Dirai
Он скажет (dirà);Dirà
Мы скажем (diremo);Diremo
Я пойду домой (andrò, a casa);Andrò a casa
Ты пойдёшь домой (andrai, a casa);Andrai a casa
Он пойдёт домой (andrà, a casa);Andrà a casa
Мы пойдём домой (andremo, a casa);Andremo a casa
Они пойдут домой (andranno, a casa);Andranno a casa
Мальчик вернётся домой (tornerà, a casa);Il ragazzo tornerà a casa
Девочка вернётся домой (tornerà, a casa);La ragazza tornerà a casa
Друзья вернутся домой (torneranno, a casa);Gli amici torneranno a casa
Я посплю дома (dormirò, a casa);Dormirò a casa
Мы поспим дома (dormiremo, a casa);Dormiremo a casa
Я поработаю здесь (lavorerò, qui);Lavorerò qui
Они поработают здесь (lavoreranno, qui);Lavoreranno qui
Я буду говорить по-итальянски (parlerò, italiano);Parlerò italiano
Мы будем говорить по-итальянски (parleremo, italiano);Parleremo italiano
Я сделаю зарядку (farò, ginnastica);Farò ginnastica
Она сделает зарядку (farà, ginnastica);Farà ginnastica
Мы сделаем зарядку (faremo, ginnastica);Faremo ginnastica
Я не прочитаю книгу (leggerò, libro);Non leggerò il libro
Он не пойдёт домой (andrà, a casa);Non andrà a casa
Мы не будем говорить по-итальянски (parleremo, italiano);Non parleremo italiano
Они не вернутся домой (torneranno, a casa);Non torneranno a casa
