B27 - Congiuntivo Imperfetto
Я думал (pensare), что ты дома;Pensavo che tu fossi a casa
Я хотел (volere), чтобы ты пришёл;Volevo che tu venissi
Я надеялся (sperare), что она позвонит;Speravo che lei chiamasse
Если бы я был (essere) богатым, я бы путешествовал;Se fossi ricco, viaggerei
Если бы у меня было (avere) время, я бы помог;Se avessi tempo, aiuterei
Я думал (pensare), что они готовы;Pensavo che fossero pronti
Я хотел (volere), чтобы мы встретились;Volevo che ci incontrassimo
Я надеялся (sperare), что ты скажешь правду;Speravo che tu dicessi la verità
Если бы мы были (essere) вместе, всё было бы хорошо;Se fossimo insieme, tutto andrebbe bene
Если бы ты знал (sapere) ответ, ты бы сказал;Se sapessi la risposta, diresti
Я верил (credere), что она придёт;Credevo che lei venisse
Я хотел (volere), чтобы он написал письмо;Volevo che lui scrivesse una lettera
Я думал (pensare), что ты работаешь;Pensavo che tu lavorassi
Если бы я был (essere) тобой, я бы так не сделал;Se fossi in te, non farei così
Если бы у нас была (avere) машина, мы бы поехали;Se avessimo una macchina, andremmo
Я надеялся (sperare), что вы понимаете;Speravo che capiste
Я думал (pensare), что они спят;Pensavo che dormissero
Я хотел (volere), чтобы она знала;Volevo che lei sapesse
Если бы ты был (essere) здесь, я бы был счастлив;Se fossi qui, sarei felice
Если бы я имел (avere) деньги, я бы купил это;Se avessi soldi, lo comprerei
Я верил (credere), что ты говоришь правду;Credevo che tu dicessi la verità
Я хотел (volere), чтобы мы обсудили это;Volevo che ne discutessimo
Я думал (pensare), что она готовит ужин;Pensavo che lei cucinasse la cena
Если бы я был (essere) здоровым, я бы пошёл;Se fossi sano, andrei
Если бы у тебя была (avere) возможность, ты бы сделал это;Se avessi l'opportunità, lo faresti
Я надеялся (sperare), что они придут вовремя;Speravo che arrivassero in tempo
Я думал (pensare), что ты понимаешь меня;Pensavo che mi capissi
Я хотел (volere), чтобы он был честным;Volevo che lui fosse onesto
Если бы мы были (essere) молодыми, мы бы всё смогли;Se fossimo giovani, potremmo fare tutto
Если бы я знал (sapere) это раньше, я бы подготовился;Se lo sapessi prima, mi preparerei
Я верил (credere), что она работает;Credevo che lei lavorasse
Я хотел (volere), чтобы ты был осторожным;Volevo che tu fossi attento
Я думал (pensare), что они дома;Pensavo che fossero a casa
Если бы я был (essere) в Италии, я бы говорил по-итальянски;Se fossi in Italia, parlerei italiano
Если бы у нас было (avere) достаточно времени, мы бы закончили;Se avessimo abbastanza tempo, finiremmo
Я надеялся (sperare), что вы придёте;Speravo che veniste
Я думал (pensare), что она изучает язык;Pensavo che lei studiasse la lingua
Я хотел (volere), чтобы он позвонил мне;Volevo che lui mi chiamasse
Если бы ты был (essere) свободен, мы бы встретились;Se fossi libero, ci incontreremmo
Если бы я имел (avere) опыт, я бы получил эту работу;Se avessi esperienza, otterrei questo lavoro
Я верил (credere), что они говорят правду;Credevo che dicessero la verità
Я хотел (volere), чтобы мы сделали это вместе;Volevo che lo facessimo insieme
Я думал (pensare), что ты счастлива;Pensavo che tu fossi felice
