A11 - Passato Prossimo (avere)
Я прочитал книгу (letto, libro);Ho letto il libro
Ты прочитал книгу (letto, libro);Hai letto il libro
Он прочитал книгу (letto, libro);Ha letto il libro
Мы прочитали книгу (letto, libro);Abbiamo letto il libro
Вы прочитали книгу (letto, libro);Avete letto il libro
Они прочитали книгу (letto, libro);Hanno letto il libro
Я сказал (detto);Ho detto
Ты понял (capito);Hai capito
Он понял (capito);Ha capito
Мы поняли (capito);Abbiamo capito
Я изучил итальянский (studiato, italiano);Ho studiato italiano
Она изучила итальянский (studiato, italiano);Ha studiato italiano
Мы изучили итальянский (studiato, italiano);Abbiamo studiato italiano
Я поработал здесь (lavorato, qui);Ho lavorato qui
Ты поработал здесь (lavorato, qui);Hai lavorato qui
Они поработали здесь (lavorato, qui);Hanno lavorato qui
Я поспал дома (dormito, a casa);Ho dormito a casa
Мы поспали дома (dormito, a casa);Abbiamo dormito a casa
Я сделал зарядку (fatto, ginnastica);Ho fatto ginnastica
Она сделала зарядку (fatto, ginnastica);Ha fatto ginnastica
Они сделали зарядку (fatto, ginnastica);Hanno fatto ginnastica
Он позавтракал (fatto, colazione);Ha fatto colazione
Мы позавтракали (fatto, colazione);Abbiamo fatto colazione
Я поговорил по-итальянски (parlato, italiano);Ho parlato italiano
Мы поговорили по-итальянски (parlato, italiano);Abbiamo parlato italiano
Я не прочитал книгу (letto, libro);Non ho letto il libro
Ты не понял (capito);Non hai capito
Он не изучил итальянский (studiato, italiano);Non ha studiato italiano
Мы не поработали здесь (lavorato, qui);Non abbiamo lavorato qui
Она не позавтракала (fatto, colazione);Non ha fatto colazione
