B05 - Passato Prossimo vs Imperfetto
Вчера я сделал домашнее задание.;Ieri ho fatto i compiti.
Когда я был ребёнком, я делал домашнее задание вечером.;Da bambino facevo i compiti la sera.
Вчера она пришла в восемь.;Ieri è arrivata alle otto.
Она всегда приходила вовремя.;Arrivava sempre in tempo.
Мы посмотрели фильм вчера.;Abbiamo guardato un film ieri.
Мы смотрели фильм каждый вечер.;Guardavamo un film ogni sera.
Он открыл окно.;Ha aperto la finestra.
Окно было открыто.;La finestra era aperta.
Я купил хлеб.;Ho comprato il pane.
Я покупал хлеб каждое утро.;Compravo il pane ogni mattina.
Она написала письмо.;Ha scritto una lettera.
Она писала письмо, когда я вошёл.;Scriveva una lettera quando sono entrato.
Мы жили в Риме три года.;Abbiamo vissuto a Roma per tre anni.
Мы жили в Риме, когда учились.;Vivevamo a Roma quando studiavamo.
Он сказал правду.;Ha detto la verità.
Он всегда говорил правду.;Diceva sempre la verità.
Я увидел Марко на улице.;Ho visto Marco per strada.
Я видел Марко каждый день.;Vedevo Marco ogni giorno.
Она была усталая.;Era stanca.
Она устала после работы.;Si è stancata dopo il lavoro.
Мы пошли домой.;Siamo andati a casa.
Мы шли домой, когда начался дождь.;Andavamo a casa quando è iniziata la pioggia.
Я прочитал книгу.;Ho letto il libro.
Я читал книгу, когда ты позвонил.;Leggevo il libro quando hai chiamato.
Он потерял ключи.;Ha perso le chiavi.
Он часто терял ключи.;Perdeva spesso le chiavi.
Она приготовила ужин.;Ha preparato la cena.
Она готовила ужин, когда пришли гости.;Preparava la cena quando sono arrivati gli ospiti.
Я был счастлив.;Ero felice.
Я стал счастливым после новости.;Sono diventato felice dopo la notizia.
Мы встретили друзей.;Abbiamo incontrato gli amici.
Мы часто встречали друзей в центре.;Incontravamo spesso gli amici in centro.
Он закрыл дверь.;Ha chiuso la porta.
Дверь была закрыта.;La porta era chiusa.
Я понял урок.;Ho capito la lezione.
Я понимал урок без труда.;Capivo la lezione senza difficoltà.
Когда она спала, я работал.;Mentre lei dormiva, io lavoravo.
Когда она заснула, я начал работать.;Quando si è addormentata, ho iniziato a lavorare.
