A16 - Imperativo (tu/voi/noi/Lei commands)
Слушай (слушать) внимательно! (ascolta, attentamente);Ascolta attentamente!
Открой (открывать) окно, пожалуйста! (apri, finestra, favore);Apri la finestra, per favore!
Приходи (приходить) к нам завтра! (vieni);Vieni da noi domani!
Делай (делать) это сейчас же! (fa', subito);Fa' questo subito!
Пей (пить) воду каждый день! (bevi, acqua, giorno);Bevi acqua ogni giorno!
Пиши (писать) чаще! (scrivi);Scrivi più spesso!
Смотри (смотреть) на доску! (guarda, lavagna);Guarda la lavagna!
Скажи (говорить) правду! (verità);Di' la verità!
Дай (давать) книгу Марко! (libro, Marco);Da' il libro a Marco!
Иди (идти) домой! (va', casa);Va' a casa!
Стой (стоять) смирно! (sta', fermo);Sta' fermo!
Будь (есть) честным! (sii, onesto);Sii onesto!
Не говори (говорить) так громко! (parlare, così, forte);Non parlare così forte!
Не делай (делать) этого! (fare);Non fare questo!
Не приходи (приходить) слишком поздно! (venire, troppo, tardi);Non venire troppo tardi!
Не кури (курить) здесь! (fumare);Non fumare qui!
Читайте (читать) этот текст! (leggete, testo);Leggete questo testo!
Слушайте (слушать) учителя! (ascoltate, l'insegnante);Ascoltate l'insegnante!
Откройте (открывать) тетради! (aprite, quaderni);Aprite i quaderni!
Пишите (писать) аккуратно! (scrivete, accuratamente);Scrivete accuratamente!
Делайте (делать) домашнее задание! (fate, compiti);Fate i compiti!
Приходите (приходить) вовремя! (venite, orario);Venite in orario!
Говорите (говорить) по-итальянски! (parlate, italiano);Parlate italiano!
Ответьте (отвечать) на вопрос! (rispondete, domanda);Rispondete alla domanda!
Не говорите (говорить) так громко! (voi, parlare, così, forte);Non parlate così forte!
Не курите (курить) здесь! (voi, fumare);Non fumate qui!
Пойдём (идти) домой! (andiamo, casa);Andiamo a casa!
Давайте поедим (есть)! (mangiamo);Mangiamo!
Начнём (начинать) урок! (iniziamo, lezione);Iniziamo la lezione!
Сделаем (делать) работу вместе! (facciamo, lavoro, insieme);Facciamo il lavoro insieme!
Посмотрим (смотреть) фильм! (guardiamo, film);Guardiamo un film!
Поём (петь) песни! (cantiamo, canzoni);Cantiamo delle canzoni!
Поговорим (говорить) о погоде! (parliamo, tempo);Parliamo del tempo!
Сделаем (делать) перерыв! (facciamo, pausa);Facciamo una pausa!
Читайте (читать) медленно! (legga, lentamente);Legga lentamente!
Простите (извинять)! (scusi);Scusi!
Подождите (ждать) минуту! (aspetti, minuto);Aspetti un minuto!
Будьте (есть) любезны! (sia, gentile);Sia gentile!
Подойдите (приходить), пожалуйста! (venga, venire);Venga qui, per favore!
Скажите (говорить) ваше имя! (dica, dire);Mi dica il Suo nome!
Напишите (писать) ваш адрес! (scriva, scrivere);Scriva il Suo indirizzo!
Возьмите (брать) документ! (prenda, prendere);Prenda questo documento!
Послушайте (слушать), есть минута? (senta, sentire);Senta, ha un momento?
Отправляйтесь (отправляться) немедленно! (parta, partire);Parta subito!
Не опаздывайте (опаздывать)! (non arrivi, ritardo);Non arrivi in ritardo!
Не говорите (говорить) так громко! (non parli, così, forte);Non parli così forte!
Не беспокойтесь (беспокоиться)! (preoccuparsi);Non si preoccupi!
