A13 - Comparativi e Superlativi (più/meno + aggettivi/avverbi)
Я (есть) старше тебя (grande);Sono più grande di te.
Этот дом (есть) меньше того (casa, piccola);Questa casa è più piccola di quella.
Моя книга (есть) интереснее твоей (libro, interessante);Il mio libro è più interessante del tuo.
Итальянский (есть) легче русского (facile);L'italiano è più facile del russo.
Сегодня (есть) теплее, чем вчера (caldo, ieri);Oggi è più caldo di ieri.
Твоя машина (есть) быстрее моей (macchina, veloce);La tua macchina è più veloce della mia.
Я (есть) ем больше тебя (mangiare);Mangio più di te.
Он (пить) пьет меньше меня (bere);Beve meno di me.
Фильм (есть) менее интересен, чем книга (film, interessante, libro);Il film è meno interessante del libro.
Я (есть) счастливее, чем раньше (felice, prima);Sono più felice di prima.
Твоя проблема (есть) серьезнее моей (problema, serio);Il tuo problema è più serio del mio.
Этот город (есть) менее шумный, чем Рим (rumorosa, Roma);Questa città è meno rumorosa di Roma.
Эта дорога (есть) длиннее другой (strada, lunga);Questa strada è più lunga dell'altra.
Кофе (стоить) стоит больше, чем чай (costare, tè);Il caffè costa più del tè.
Кофе (есть) скорее горячий, чем холодный (caldo, freddo);Il caffè è più caldo che freddo.
Этот город (есть) больше Рима (città, grande);Questa città è più grande di Roma.
Этот город (есть) скорее красивый, чем большой (bella, grande);Questa città è più bella che grande.
Этот парень (есть) скорее умный, чем красивый (intelligente, bello);Questo ragazzo è più intelligente che bello.
(Есть) важнее учиться, чем спать (importante, dormire);È più importante studiare che dormire.
Сегодня (делать) скорее холодно, чем тепло (freddo, caldo);Oggi fa più freddo che caldo.
Я (учиться) больше учусь, чем работаю (studiare, lavorare);Studio più che lavoro.
(Есть) говорить легче, чем делать (facile, fare);È più facile parlare che fare.
Эта книга (есть) скорее длинная, чем интересная (lungo, interessante);Questo libro è più lungo che interessante.
Это (есть) самый большой город в Италии (città, grande);Questa è la città più grande d'Italia.
Это (есть) самый интересный фильм в библиотеке (film, biblioteca);Questo è il film più interessante della biblioteca.
Это (есть) самый важный день моей жизни (giorno, vita);Questo è il giorno più importante della mia vita.
Это (есть) самый красивый язык в мире (lingua, mondo);Questa è la lingua più bella del mondo.
Это (есть) самый дорогой ресторан в городе (ristorante, caro);Questo è il ristorante più caro della città.
Это (есть) наименее серьезная проблема в мире (problema, serio);Questo è il problema meno serio del mondo.
Это (есть) наименее эффективное решение из всех (soluzione, efficace);Questa è la soluzione meno efficace di tutte.
Этот город (есть) очень красивый (molto, bello);Questa città è molto bella.
Этот город (есть) потрясающе красивый (bellissimo);Questa città è bellissima.
Еда (есть) очень вкусная (cibo, molto, buono);Il cibo è molto buono.
Еда (есть) восхитительная (buonissimo);Il cibo è buonissimo.
Я (есть) очень устал (stanchissimo);Sono stanchissimo.
Итальянский (есть) такой же трудный, как русский (tanto, quanto);L'italiano è tanto difficile quanto il russo.
Эта книга (есть) такая же интересная, как та (tanto, quanto);Questo libro è tanto interessante quanto quello.
Я (работать) работаю столько же, сколько ты (tanto, quanto);Lavoro tanto quanto te.
Она (есть) такая же умная, как он (tanto, quanto);È tanto intelligente quanto lui.
Рим (есть) такой же красивый, как Флоренция (così, come);Roma è così bella come Firenze.
Эта пицца (есть) лучше той (migliore);Questa pizza è migliore di quella.
Фильм (есть) лучше книги (migliore, film);Il film è migliore del libro.
(Есть) читать лучше, чем смотреть ТВ (meglio, leggere);È meglio leggere che guardare la televisione.
Это (есть) мой лучший друг (miglior amico);Questo è il mio miglior amico.
Это (есть) худший день в году (peggiore, anno);Questo è il giorno peggiore dell'anno.
(Есть) хуже ждать, чем работать (peggio);È peggio aspettare che lavorare.
Главная проблема (есть) — время (principale);Il problema principale è il tempo.
Моя старшая сестра (учиться) учится (sorella maggiore);Mia sorella maggiore studia.
Меньшая часть работы (есть) здесь (minore);La parte minore del lavoro è qui.
Я (любить) больше всего люблю свою семью (amare, famiglia);Amo più di tutto la mia famiglia.
Я (работать) работаю больше обычного (lavorare);Lavoro più del solito.
Вечером я (есть) ем меньше (mangiare, sera);Di sera mangio meno.
