C01 - Congiuntivo Trapassato
Если бы я знал, я бы пришел (sapere).;Se avessi saputo, sarei venuto.
Если бы она училась, она бы сдала экзамен (esame).;Se avesse studiato, avrebbe passato l'esame.
Если бы он пришел раньше, он бы увидел фильм (prima).;Se fosse arrivato prima, avrebbe visto il film.
Если бы у меня было время, я бы тебе позвонил (tempo).;Se avessi avuto tempo, ti avrei chiamato.
Если бы он мне сказал, я бы понял (dire).;Se me lo avesse detto, avrei capito.
Если бы мы знали, они бы пришли (sapere).;Se avessimo saputo, sarebbero venuti.
Если бы не шел дождь, они бы вышли (pioggia).;Se non fosse piovuto, sarebbero usciti.
Если бы я сделал это, я был бы счастлив (felice).;Se l'avessi fatto, sarei stato felice.
Если бы она увидела меня, она бы поздоровалась (salutare).;Se mi avesse visto, mi avrebbe salutato.
Если бы я пошел, я бы увидел все (tutto).;Se fossi andato, avrei visto tutto.
Если бы у меня были деньги, я бы купил это (soldi).;Se avessi avuto soldi, l'avrei comprato.
Если бы он не был болен, он бы работал (malato).;Se non fosse stato malato, avrebbe lavorato.
Если бы вы пришли, вы бы повеселились (divertirsi).;Se foste venuti, vi sareste divertiti.
Если бы я прочитал книгу, я бы понял сюжет (trama).;Se avessi letto il libro, avrei capito la trama.
Если бы она сказала правду, мы бы ей поверили (verità).;Se avesse detto la verità, le avremmo creduto.
Если бы мы закончили работу, мы бы пошли домой (lavoro).;Se avessimo finito il lavoro, saremmo andati a casa.
Если бы он пригласил нас, мы бы приняли (invitare).;Se ci avesse invitato, avremmo accettato.
Если бы я знал ответ, я бы ответил (risposta).;Se avessi saputo la risposta, avrei risposto.
Если бы они подготовили проект, все прошло бы хорошо (progetto).;Se avessero preparato il progetto, tutto sarebbe andato bene.
Если бы ты был здесь, я бы сказал тебе это (qui).;Se fossi stato qui, te l'avrei detto.
Если бы мы встретились раньше, мы стали бы друзьями (prima).;Se ci fossimo incontrati prima, saremmo diventati amici.
Если бы она купила билеты, мы бы пошли в театр (biglietti).;Se avesse comprato i biglietti, saremmo andati a teatro.
Если бы я играл лучше, я бы выиграл (meglio).;Se avessi giocato meglio, avrei vinto.
Если бы он не опоздал, он бы не пропустил автобус (autobus).;Se non fosse arrivato in ritardo, non avrebbe perso l'autobus.
Если бы мы учились больше, мы бы знали больше (di più).;Se avessimo studiato di più, avremmo saputo di più.
Если бы ты мне написал, я бы ответил сразу (subito).;Se mi avessi scritto, ti avrei risposto subito.
Если бы она попросила, я бы ей помог (chiedere).;Se avesse chiesto, l'avrei aiutata.
Если бы я не забыл ключи, я бы открыл дверь (chiavi).;Se non avessi dimenticato le chiavi, avrei aperto la porta.
Если бы они посмотрели этот фильм, он бы им понравился (film).;Se avessero guardato questo film, sarebbe piaciuto loro.
Если бы мы знали правду, мы бы поступили иначе (verità).;Se avessimo saputo la verità, avremmo agito diversamente.
Если бы ты был осторожнее, ты бы не упал (attento).;Se fossi stato più attento, non saresti caduto.
Если бы она предложила помощь, я бы принял (aiuto).;Se avesse offerto aiuto, avrei accettato.
Если бы у нас была карта, мы бы не заблудились (mappa).;Se avessimo avuto una mappa, non ci saremmo persi.
Если бы я понял урок, я бы сделал задание (lezione).;Se avessi capito la lezione, avrei fatto i compiti.
Если бы он сказал мне это раньше, я был бы готов (prima).;Se me lo avesse detto prima, sarei stato pronto.
Если бы они работали вместе, они бы закончили раньше (insieme).;Se avessero lavorato insieme, avrebbero finito prima.
Если бы ты посетил музей, он бы тебе понравился (museo).;Se avessi visitato il museo, ti sarebbe piaciuto.
Если бы мы не торопились, мы бы не сделали ошибок (errori).;Se non ci fossimo affrettati, non avremmo fatto errori.
Если бы она больше практиковалась, она стала бы лучше (pratica).;Se avesse praticato di più, sarebbe migliorata.
Если бы они мне позвонили, я бы пришел (chiamare).;Se mi avessero chiamato, sarei venuto.
