C06 - Concordanza dei tempi (Congiuntivo)
Я думаю, что он дома (casa).;Penso che lui sia a casa.
Она считает, что это правда (vero).;Pensa che questo sia vero.
Мы надеемся, что они придут (venire).;Speriamo che vengano.
Ты веришь, что она знает это (sapere)?;Credi che lei lo sappia?
Я думаю, что у них есть время (tempo).;Penso che abbiano tempo.
Она сомневается, что он хочет это (volere).;Dubita che lui lo voglia.
Мы опасаемся, что они опоздают (ritardo).;Temiamo che arrivino in ritardo.
Ты надеешься, что она получит работу (lavoro)?;Speri che ottenga il lavoro?
Я полагаю, что это возможно (possibile).;Penso che sia possibile.
Мне кажется, что он работает здесь (qui).;Mi sembra che lavori qui.
Я думал, что он дома (casa).;Pensavo che lui fosse a casa.
Она считала, что это правда (vero).;Pensava che questo fosse vero.
Мы надеялись, что они придут (venire).;Speravamo che venissero.
Ты верил, что она знает это (sapere)?;Credevi che lei lo sapesse?
Я думал, что у них есть время (tempo).;Pensavo che avessero tempo.
Она сомневалась, что он хочет это (volere).;Dubitava che lui lo volesse.
Мы опасались, что они опоздают (ritardo).;Temevamo che arrivassero in ritardo.
Ты надеялся, что она получит работу (lavoro)?;Speravi che ottenesse il lavoro?
Я полагал, что это возможно (possibile).;Pensavo che fosse possibile.
Мне казалось, что он работает здесь (qui).;Mi sembrava che lavorasse qui.
Я думаю, что он был дома вчера (ieri).;Penso che lui sia stato a casa ieri.
Она считает, что это было правдой (vero).;Pensa che questo sia stato vero.
Мы надеемся, что они пришли вчера (ieri).;Speriamo che siano venuti ieri.
Ты веришь, что она узнала это (sapere)?;Credi che lei lo abbia saputo?
Я думаю, что у них было время (tempo).;Penso che abbiano avuto tempo.
Она сомневается, что он хотел это (volere).;Dubita che lui lo abbia voluto.
Мы опасаемся, что они опоздали (ritardo).;Temiamo che siano arrivati in ritardo.
Ты надеешься, что она получила работу (lavoro)?;Speri che abbia ottenuto il lavoro?
Я полагаю, что это было возможно (possibile).;Penso che sia stato possibile.
Мне кажется, что он работал здесь (qui).;Mi sembra che abbia lavorato qui.
Я думал, что он был дома раньше (prima).;Pensavo che lui fosse stato a casa prima.
Она считала, что это было правдой (vero).;Pensava che questo fosse stato vero.
Мы надеялись, что они уже пришли (già).;Speravamo che fossero già venuti.
Ты верил, что она узнала это (sapere)?;Credevi che lei lo avesse saputo?
Я думал, что у них было время (tempo).;Pensavo che avessero avuto tempo.
Она сомневалась, что он хотел это (volere).;Dubitava che lui lo avesse voluto.
Мы опасались, что они опоздали (ritardo).;Temevamo che fossero arrivati in ritardo.
Ты надеялся, что она получила работу (lavoro)?;Speravi che avesse ottenuto il lavoro?
Я полагал, что это было возможно (possibile).;Pensavo che fosse stato possibile.
Мне казалось, что он уже работал здесь (già).;Mi sembrava che avesse già lavorato qui.
