C05 - Discorso Indiretto: главное в прошлом
Он сказал (dire), что работает (lavorare);Ha detto che lavorava
Она сказала (dire), что счастлива (essere felice);Lei ha detto che era felice
Они сказали (dire), что идут домой (andare a casa);Hanno detto che andavano a casa
Марко сказал (dire), что знает (sapere) правду (verità);Marco ha detto che sapeva la verità
Джованни сказал (dire), что хочет (volere) прийти (venire);Giovanni ha detto che voleva venire
Она сказала (dire), что может (potere) помочь (aiutare);Lei ha detto che poteva aiutare
Он сказал (dire), что должен (dovere) уйти (andare);Lui ha detto che doveva andare
Она сказала (dire), что думает (pensare) об этом (ci pensare);Lei ha detto che ci pensava
Они сказали (dire), что живут (abitare) в Риме (Roma);Hanno detto che abitavano a Roma
Он сказал (dire), что всегда говорит (dire) правду (verità);Lui ha detto che diceva sempre la verità
Она сказала (dire), что любит (piacere) кофе (caffè);Lei ha detto che le piaceva il caffè
Он сказал (dire), что я говорю (parlare);Mi ha detto che parlavo
Она сказала (dire), что нам помогает (aiutare);Lei ha detto che ci aiutava
Они сказали (dire), что всё знают (sapere);Hanno detto che sapevano tutto
Он сказал (dire), что здесь работает (lavorare);Ha detto che lavorava lì
Она сказала (dire), что тогда была (essere) дома (casa);Lei ha detto che era a casa in quel momento
Он сказал (dire), что сделал (fare) это;Lui ha detto che aveva fatto quello
Она сказала (dire), что уже ушла (uscire);Lei ha detto che era già uscita
Они сказали (dire), что видели (vedere) этот фильм (film);Hanno detto che avevano visto quel film
Марко сказал (dire), что не знал (sapere) этого;Marco ha detto che non lo sapeva
Она сказала (dire), что не была (essere) там;Lei ha detto che non era stata lì
Он сказал (dire), что не пришёл (arrivare) вчера (ieri);Lui ha detto che non era arrivato il giorno prima
Она сказала (dire), что уже поужинала (cenare);Lei ha detto che aveva già cenato
Они сказали (dire), что не поняли (capire) вопрос (domanda);Hanno detto che non avevano capito la domanda
Он сказал (dire), что потерял (perdere) ключи (chiave);Lui ha detto che aveva perso le chiavi
Она сказала (dire), что нашла (trovare) работу (lavoro);Lei ha detto che aveva trovato lavoro
Он сказал (dire), что мне позвонил (chiamare);Mi ha detto che mi aveva chiamato
Она сказала (dire), что ему написала (scrivere);Lei ha detto che gli aveva scritto
Они сказали (dire), что всё закончили (finire);Hanno detto che avevano finito tutto
Он сказал (dire), что придёт (venire) завтра (domani);Ha detto che sarebbe arrivato il giorno dopo
Она сказала (dire), что будет (essere) дома (casa);Lei ha detto che sarebbe stata a casa
Они сказали (dire), что помогут (aiutare) нам;Hanno detto che ci avrebbero aiutato
Марко сказал (dire), что позвонит (chiamare) позже (più tardi);Marco ha detto che avrebbe chiamato più tardi
Он сказал (dire), что сможет (potere) прийти (venire);Lui ha detto che sarebbe potuto venire
Она сказала (dire), что захочет (volere) кофе (caffè);Lei ha detto che avrebbe voluto il caffè
Они сказали (dire), что сделают (fare) это;Hanno detto che l'avrebbero fatto
Он сказал (dire), что уйдёт (partire) через час (tra un'ora);Lui ha detto che sarebbe partito tra un'ora
Она сказала (dire), что напишет (scrivere) письмо (lettera);Lei ha detto che avrebbe scritto la lettera
