B25 - Congiuntivo Presente: концепция
Я знаю (sapere), что он здесь.;Lo so che è qui.
Я думаю (pensare), что он здесь.;Penso che sia qui.
Я уверен (essere sicuro), что она придёт (venire).;Sono sicuro che verrà.
Я не уверен, что она придёт (venire).;Non sono sicuro che venga.
Я верю (credere), что это правда (verità).;Credo che sia vero.
Это факт (fatto), что он работает (lavorare).;È un fatto che lui lavora.
Мне кажется (sembrare), что он работает (lavorare).;Mi sembra che lui lavori.
Я знаю (sapere), что ты говоришь (dire) правду (verità).;Lo so che dici la verità.
Я думаю (pensare), что ты говоришь (dire) правду (verità).;Penso che tu dica la verità.
Она знает (sapere), что мы идём (andare) туда.;Lei sa che andiamo lì.
Она хочет (volere), чтобы мы шли (andare) туда.;Lei vuole che andiamo lì.
Мы знаем (sapere), что они приходят (arrivare).;Sappiamo che arrivano.
Мы надеемся (sperare), что они придут (arrivare).;Speriamo che arrivino.
Ты знаешь (sapere), что я делаю (fare) это.;Lo sai che faccio questo.
Ты хочешь (volere), чтобы я делал (fare) это?;Vuoi che io faccia questo?
Он знает (sapere), что мы ждём (aspettare).;Lui sa che aspettiamo.
Ему нужно (servire), чтобы мы ждали (aspettare).;Gli serve che aspettiamo.
Я вижу (vedere), что она пишет (scrivere).;Vedo che lei scrive.
Я хочу (volere), чтобы она писала (scrivere).;Voglio che lei scriva.
Это правда (verità), что ты работаешь (lavorare) здесь.;È vero che tu lavori qui.
Мне важно (essere importante), чтобы ты работал (lavorare) здесь.;È importante che tu lavori qui.
Я уверен (essere sicuro), что ты понимаешь (capire).;Sono sicuro che capisci.
Я сомневаюсь (dubitare), что ты понимаешь (capire).;Dubito che tu capisca.
Мы знаем (sapere), что они говорят (parlare) итальянский (italiano).;Sappiamo che parlano italiano.
Нам нужно (essere necessario), чтобы они говорили (parlare) итальянский (italiano).;È necessario che parlino italiano.
Она видит (vedere), что ты читаешь (leggere).;Lei vede che tu leggi.
Ей нравится (piacere), что ты читаешь (leggere).;Le piace che tu legga.
Я знаю (sapere), что вы слышите (sentire) музыку (musica).;Lo so che sentite la musica.
Я хочу (volere), чтобы вы слышали (sentire) музыку (musica).;Voglio che sentiate la musica.
Он уверен (essere sicuro), что мы готовим (preparare) обед (cena).;Lui è sicuro che prepariamo la cena.
Он предпочитает (preferire), чтобы мы готовили (preparare) обед (cena).;Preferisce che prepariamo la cena.
Ты знаешь (sapere), что я иду (andare) домой (casa).;Lo sai che vado a casa.
Ты хочешь (volere), чтобы я шёл (andare) домой (casa)?;Vuoi che io vada a casa.
Мы видим (vedere), что она улыбается (sorridere).;Vediamo che lei sorride.
Нам приятно (piacere), что она улыбается (sorridere).;Ci piace che lei sorrida.
Я знаю (sapere), что они живут (vivere) в Риме (Roma).;Lo so che vivono a Roma.
Мне кажется (sembrare), что они живут (vivere) в Риме (Roma).;Mi sembra che vivano a Roma.
Ты уверен (essere sicuro), что он говорит (parlare) по-английски (inglese).;Sei sicuro che lui parla inglese.
Ты сомневаешься (dubitare), что он говорит (parlare) по-английски (inglese).;Dubiti che lui parli inglese.
Она знает (sapere), что мы изучаем (studiare) язык (lingua).;Lei sa che studiamo la lingua.
Она хочет (volere), чтобы мы изучали (studiare) язык (lingua).;Lei vuole che studiamo la lingua.
Мы знаем (sapere), что ты понимаешь (capire) нас.;Sappiamo che ci capisci.
Мы рады (essere contenti), что ты нас понимаешь (capire).;Siamo contenti che tu ci capisca.
Я вижу (vedere), что ты пишешь (scrivere) письмо (lettera).;Vedo che scrivi una lettera.
Я хочу (volere), чтобы ты писал (scrivere) письмо (lettera).;Voglio che tu scriva una lettera.
