B26 - Congiuntivo Presente: irregolari
Я хочу (volere), чтобы ты пришёл (venire);Voglio che tu venga
Я хочу (volere), чтобы она пришла (venire);Voglio che lei venga
Я хочу (volere), чтобы они пришли (venire);Voglio che loro vengano
Я хочу (volere), чтобы ты был (essere) дома (casa);Voglio che tu sia a casa
Я хочу (volere), чтобы ты была (essere) дома (casa);Voglio che tu sia a casa
Я хочу (volere), чтобы мы были (essere) друзьями (amico);Voglio che siamo amici
Я думаю (pensare), что он прав (avere ragione);Penso che lui abbia ragione
Я думаю (pensare), что ты прав (avere ragione);Penso che tu abbia ragione
Я думаю (pensare), что они правы (avere ragione);Penso che loro abbiano ragione
Я думаю (pensare), что у неё есть (avere) время (tempo);Penso che lei abbia tempo
Я верю (credere), что ты можешь (potere) это сделать (fare);Credo che tu possa farlo
Я верю (credere), что он может (potere) прийти (venire);Credo che lui possa venire
Я верю (credere), что мы можем (potere) победить (vincere);Credo che possiamo vincere
Лучше (essere meglio), чтобы ты остался (restare);È meglio che tu resti
Лучше (essere meglio), чтобы она осталась (restare);È meglio che lei resti
Лучше (essere meglio), чтобы мы пошли (andare) домой (casa);È meglio che andiamo a casa
Я хочу (volere), чтобы ты сделал (fare) это;Voglio che tu lo faccia
Я хочу (volere), чтобы она сделала (fare) это;Voglio che lei lo faccia
Я хочу (volere), чтобы они это сделали (fare);Voglio che loro lo facciano
Я надеюсь (sperare), что ты знаешь (sapere) правду (verità);Spero che tu sappia la verità
Я надеюсь (sperare), что он знает (sapere) ответ (risposta);Spero che lui sappia la risposta
Я надеюсь (sperare), что мы знаем (sapere), что делать (fare);Spero che sappiamo cosa fare
Я хочу (volere), чтобы ты пошёл (andare) туда;Voglio che tu vada lì
Я хочу (volere), чтобы она пошла (andare) туда;Voglio che lei vada lì
Я хочу (volere), чтобы они ушли (andare via);Voglio che loro vadano via
Я думаю (pensare), что он должен (dovere) прийти (venire);Penso che lui debba venire
Я думаю (pensare), что ты должен (dovere) работать (lavorare);Penso che tu debba lavorare
Я думаю (pensare), что мы должны (dovere) попробовать (provare);Penso che dobbiamo provare
Я надеюсь (sperare), что она скажет (dire) правду (verità);Spero che lei dica la verità
Я надеюсь (sperare), что он скажет (dire) да (sì);Spero che lui dica di sì
Я надеюсь (sperare), что они скажут (dire) нет (no);Spero che loro dicano di no
Важно (essere importante), чтобы ты был (essere) здесь;È importante che tu sia qui
Важно (essere importante), чтобы она была (essere) счастлива (felice);È importante che lei sia felice
Важно (essere importante), чтобы мы были (essere) вместе (insieme);È importante che siamo insieme
Возможно (essere possibile), что он придёт (venire);È possibile che lui venga
Возможно (essere possibile), что она придёт (venire);È possibile che lei venga
Возможно (essere possibile), что они уйдут (andare via);È possibile che loro vadano via
Нужно (bisognare), чтобы ты это сделал (fare);Bisogna che tu lo faccia
Нужно (bisognare), чтобы она это знала (sapere);Bisogna che lei lo sappia
Нужно (bisognare), чтобы мы были (essere) готовы (pronto);Bisogna che siamo pronti
Я надеюсь (sperare), что ты ждёшь (aspettare) меня;Spero che tu mi stia aspettando
Я надеюсь (sperare), что она ждёт (aspettare) нас;Spero che lei ci stia aspettando
Я надеюсь (sperare), что они стоят (stare) там;Spero che loro stiano lì
