A08 - Essere vs Avere states (casa)
Мне холодно дома (freddo, casa);Ho freddo a casa
Мне тепло дома (caldo, casa);Ho caldo a casa
Я устал дома (stanco, casa);Sono stanco a casa
Я устала дома (stanca, casa);Sono stanca a casa
Мы устали дома (stanchi, casa);Siamo stanchi a casa
Я готов идти домой (pronto, a casa);Sono pronto ad andare a casa
Я готова идти домой (pronta, a casa);Sono pronta ad andare a casa
Мы готовы идти домой (pronti, a casa);Siamo pronti ad andare a casa
Этот дом красивый (bella, casa);La casa è bella
Этот дом большой (grande, casa);La casa è grande
Эти дома маленькие (piccole, case);Le case sono piccole
Тот дом чистый (pulita, casa);La casa è pulita
Тот дом грязный (sporca, casa);La casa è sporca
У меня есть дом (casa);Ho una casa
У тебя есть дом (casa);Hai una casa
У нас есть дом (casa);Abbiamo una casa
Мне не холодно дома (freddo, casa);Non ho freddo a casa
Я не устал дома (stanco, casa);Non sono stanco a casa
Этот дом не грязный (sporca, casa);La casa non è sporca
У меня нет дома (casa);Non ho una casa
