A19 - Verb-Erst Fragen
Ты идёшь домой (du, nach Hause);Gehst du nach Hause?
Он работает сегодня (er, heute);Arbeitet er heute?
Она живёт в Берлине (sie, Berlin);Wohnt sie in Berlin?
Вы учитесь (ihr, lernen);Lernt ihr?
Они говорят по-немецки (sie, Deutsch);Sprechen sie Deutsch?
У тебя есть время (du, Zeit);Hast du Zeit?
У неё есть деньги (sie, Geld);Hat sie Geld?
Вы голодны (ihr, Hunger);Habt ihr Hunger?
Он дома (er, Hause);Ist er zu Hause?
Мы готовы (wir, fertig);Sind wir fertig?
Ты можешь мне помочь (du, helfen);Kannst du mir helfen?
Она хочет поехать в Германию (sie, Deutschland);Will sie nach Deutschland fahren?
Вы должны сегодня работать (ihr, heute);Müsst ihr heute arbeiten?
Он может прийти завтра (er, morgen);Kann er morgen kommen?
Ты хочешь кофе (du, Kaffee);Willst du einen Kaffee?
Вы понимаете (ihr, verstehen);Versteht ihr?
Ты знаешь Анну (du, Anna);Kennst du Anna?
Она любит читать (sie, lesen);Liest sie gern?
Ты видишь дом (du, Haus);Siehst du das Haus?
Он принимает лекарство (er, Medikament);Nimmt er ein Medikament?
Ты сегодня идёшь в школу (du, heute, Schule);Gehst du heute in die Schule?
Она играет на пианино (sie, Klavier);Spielt sie Klavier?
Вы завтракаете (ihr, Fruhstuck);Frühstückt ihr?
Он слушает радио (er, Radio);Hört er Radio?
Ты покупаешь хлеб (du, Brot);Kaufst du Brot?
Вы живёте в Мюнхене (ihr, Munchen);Wohnt ihr in München?
Она встаёт рано (sie, aufstehen);Steht sie früh auf?
Ты принимаешь душ утром (du, Dusche, morgens);Nimmst du morgens eine Dusche?
Они едят пиццу (sie, Pizza);Essen sie Pizza?
Ты несёшь сумку (du, Tasche);Trägst du die Tasche?
