A24 - Prasens Review Gemischte Ubungen
Я говорю по-немецки каждый день (ich, sprechen, jeden Tag);Ich spreche jeden Tag Deutsch
Она живёт в Мюнхене и работает в школе (sie, wohnen, arbeiten);Sie wohnt in München und arbeitet in einer Schule
Мы встаём рано и завтракаем вместе (wir, aufstehen, Fruhstuck);Wir stehen früh auf und frühstücken zusammen
Он должен сегодня купить продукты (er, mussen, einkaufen);Er muss heute einkaufen
Ты можешь мне помочь (du, konnen, helfen);Du kannst mir helfen
Я хочу пригласить тебя в кино (ich, wollen, einladen, Kino);Ich will dich ins Kino einladen
Здесь нельзя парковаться (man, nicht, durfen, parken);Man darf hier nicht parken
Тебе следует больше читать (du, sollen, mehr, lesen);Du sollst mehr lesen
Я хотел бы кофе пожалуйста (ich, mochten, Kaffee);Ich möchte einen Kaffee bitte
Завтра мы едем в Берлин (morgen, wir, Berlin, fahren);Morgen fahren wir nach Berlin
Слушай меня внимательно (du, zuhoren);Hör mir aufmerksam zu!
Помогите мне пожалуйста формально (Sie, helfen);Helfen Sie mir bitte!
Она видит дом и звонит маме (sie, sehen, anrufen);Sie sieht das Haus und ruft die Mutter an
Он берёт книгу и начинает читать (er, nehmen, anfangen, lesen);Er nimmt ein Buch und fängt an zu lesen
Вы голодны мы идём в ресторан (ihr, Hunger, Restaurant);Habt ihr Hunger? Wir gehen ins Restaurant
У тебя есть время завтра (du, Zeit, haben);Hast du morgen Zeit?
К сожалению я не могу прийти (leider, ich, nicht, konnen);Leider kann ich nicht kommen
Поэтому я остаюсь дома (deshalb, ich, Hause, bleiben);Deshalb bleibe ich zu Hause
Она покупает продукты и возвращается домой (sie, einkaufen, zuruckkommen);Sie kauft ein und kommt zurück
Мы включаем радио и слушаем музыку (wir, anmachen, Musik, horen);Wir machen das Radio an und hören Musik
Ты встаёшь рано или поздно (du, aufstehen);Stehst du früh oder spät auf?
Он не хочет вставать (er, nicht, wollen, aufstehen);Er will nicht aufstehen
Вы должны выключить свет (Sie, mussen, ausmachen);Sie müssen das Licht ausmachen
Я даю ему книгу и он начинает читать (ich, geben, er, anfangen);Ich gebe ihm das Buch und er fängt an zu lesen
Они едят пиццу и пьют вино (sie, Pizza, essen, Wein, trinken);Sie essen Pizza und trinken Wein
Утром она встаёт принимает душ и завтракает (morgens, sie, aufstehen, Dusche, Fruhstuck);Morgens steht sie auf, nimmt eine Dusche und frühstückt
Не забудь ключи и закрой дверь (du, nicht, vergessen, zumachen);Vergiss die Schlüssel nicht und mache die Tür zu!
Мы хотим поехать в Германию и выучить немецкий (wir, wollen, Deutschland, Deutsch);Wir wollen nach Deutschland fahren und Deutsch lernen
Ты должен позвонить и пригласить Анну (du, mussen, anrufen, einladen);Du musst anrufen und Anna einladen
Позвоните мне завтра формально (Sie, anrufen, morgen);Rufen Sie mich morgen an!
