B17 - Stare + Gerundio
Я сейчас ем. (sto, mangiando);Sto mangiando.
Ты сейчас читаешь. (stai, leggendo);Stai leggendo.
Она сейчас пишет письмо. (sta, scrivendo, lettera);Sta scrivendo una lettera.
Мы сейчас работаем. (stiamo, lavorando);Stiamo lavorando.
Вы сейчас слушаете музыку. (state, ascoltando, musica);State ascoltando la musica.
Они сейчас спят. (stanno, dormendo);Stanno dormendo.
Я сейчас готовлю ужин. (sto, preparando, cena);Sto preparando la cena.
Он сейчас делает домашнее задание. (sta, facendo, compiti);Sta facendo i compiti.
Мы сейчас смотрим фильм. (stiamo, guardando, film);Stiamo guardando un film.
Они сейчас говорят по-итальянски. (stanno, parlando, italiano);Stanno parlando italiano.
Я сейчас не работаю. (sto, lavorando);Non sto lavorando.
Она сейчас не спит. (sta, dormendo);Non sta dormendo.
Мы сейчас не едим. (stiamo, mangiando);Non stiamo mangiando.
Ты сейчас что делаешь? (stai, facendo);Che cosa stai facendo?
Куда ты сейчас идёшь? (stai, andando);Dove stai andando?
Почему она плачет? (sta, piangendo);Perché sta piangendo?
Кого вы ждёте? (state, aspettando);Chi state aspettando?
Я сейчас жду автобус. (sto, aspettando, l'autobus);Sto aspettando l'autobus.
Он сейчас открывает дверь. (sta, aprendo, porta);Sta aprendo la porta.
Мы сейчас закрываем магазин. (stiamo, chiudendo, negozio);Stiamo chiudendo il negozio.
Они сейчас учат новые слова. (stanno, imparando, parole, nuove);Stanno imparando parole nuove.
Она сейчас пьёт воду. (sta, bevendo, acqua);Sta bevendo acqua.
Я сейчас пишу сообщение. (sto, scrivendo, messaggio);Sto scrivendo un messaggio.
Мы сейчас повторяем урок. (stiamo, ripetendo, lezione);Stiamo ripetendo la lezione.
Ты сейчас говоришь слишком быстро. (stai, parlando, troppo, velocemente);Stai parlando troppo velocemente.
Он сейчас ищет ключи. (sta, cercando, chiavi);Sta cercando le chiavi.
Я сейчас думаю о проблеме. (sto, pensando, problema);Sto pensando al problema.
Они сейчас ждут учителя. (stanno, aspettando, l'insegnante);Stanno aspettando l'insegnante.
Мы сейчас идём домой. (stiamo, andando, casa);Stiamo andando a casa.
Она сейчас возвращается в офис. (sta, tornando, ufficio);Sta tornando in ufficio.
Я сейчас делаю кофе. (sto, facendo, caffè);Sto facendo il caffè.
Вы сейчас изучаете грамматику. (state, studiando, grammatica);State studiando la grammatica.
Он сейчас читает газету. (sta, leggendo, giornale);Sta leggendo il giornale.
Они сейчас играют в футбол. (stanno, giocando, calcio);Stanno giocando a calcio.
Я сейчас не понимаю. (sto, capendo);Non sto capendo.
Мы сейчас начинаем урок. (stiamo, iniziando, lezione);Stiamo iniziando la lezione.
Она сейчас заканчивает работу. (sta, finendo, lavoro);Sta finendo il lavoro.
Ты сейчас слушаешь меня? (stai, ascoltando);Mi stai ascoltando?
