A04 - Aggettivi
Это красивая девушка (bella, ragazza);Questa è una bella ragazza.
Это красивые девочки (belle, ragazze);Queste sono belle ragazze.
Это красивый парень (bel ragazzo);Questo è un bel ragazzo.
Это красивый момент (bel momento);Questo è un bel momento.
Это красивый студент (bello studente);Questo è un bello studente.
Это красивый друг (bell'amico);Questo è un bell'amico.
Это красивый человек (bell'uomo);Questo è un bell'uomo.
Это красивые мальчики (bei ragazzi);Questi sono bei ragazzi.
Это хорошая девушка (brava, ragazza);Questa è una brava ragazza.
Это хорошие мужчины (bravi, uomini);Questi sono bravi uomini.
Это хороший студент (buono studente);Questo è un buono studente.
Это хороший отец (buon, padre);Questo è un buon padre.
Это хорошая мать (buona, madre);Questa è una buona madre.
Это хорошие родители (buoni, genitori);Questi sono buoni genitori.
Это хорошие подруги (buone amiche);Queste sono buone amiche.
Это новый друг (nuovo, amico);Questo è un nuovo amico.
Это новая подруга (nuova, amica);Questa è una nuova amica.
Это новые друзья (nuovi, amici);Questi sono nuovi amici.
Это новые подруги (nuove, amiche);Queste sono nuove amiche.
Это маленький ребёнок (piccolo, bambino);Questo è un piccolo bambino.
Это маленькие дети (piccoli, bambini);Questi sono piccoli bambini.
Это маленькая девочка (piccola, bambina);Questa è una piccola bambina.
Это молодой мужчина (giovane, uomo);Questo è un giovane uomo.
Это молодые женщины (giovani, donne);Queste sono giovani donne.
Это старый отец (vecchio, padre);Questo è un vecchio padre.
Это старая мать (vecchia, madre);Questa è una vecchia madre.
Это счастливая семья (famiglia felice);Questa è una famiglia felice.
Это счастливые люди (persone felici);Queste sono persone felici.
Это важная часть (parte importante);Questa è una parte importante.
Это сильный мужчина (uomo forte);Questo è un uomo forte.
Это сильные женщины (donne forti);Queste sono donne forti.
Мальчик высокий (ragazzo alto);Il ragazzo è alto.
Мальчики высокие (ragazzi alti);I ragazzi sono alti.
Девушка высокая (ragazza alta);La ragazza è alta.
Дома большие (case grandi);Le case sono grandi.
Книга интересная (libro interessante);Il libro è interessante.
Комната чистая (stanza pulita);La stanza è pulita.
Улица грязная (strada sporca);La strada è sporca.
День трудный (giorno difficile);Il giorno è difficile.
Несчастный человек — бедняга (povero uomo);Questo è un povero uomo.
Человек без денег — бедный (uomo povero);Questo è un uomo povero.
Великий человек (grande uomo);Questo è un grande uomo.
Крупный, высокий человек (uomo grande);Questo è un uomo grande.
Давний друг (vecchio amico);Questo è un vecchio amico.
Старый по возрасту друг (amico vecchio);Questo è un amico vecchio.
Красавица (bella donna);Questa è una bella donna.
Женщина приятной внешности (donna bella);Questa è una donna bella.
Хороший, способный парень (bravo ragazzo);Questo è un bravo ragazzo.
Хороший парень (ragazzo bravo);Questo è un ragazzo bravo.
Это не красивая девушка (bella ragazza);Questa non è una bella ragazza.
Это не хороший отец (buon padre);Questo non è un buon padre.
Это не новая подруга (nuova amica);Questa non è una nuova amica.
Это не счастливая семья (famiglia felice);Questa non è una famiglia felice.
Это не высокий парень (ragazzo alto);Questo non è un ragazzo alto.
Это красивая девушка? (bella ragazza);Questa è una bella ragazza?
Это новый друг? (nuovo amico);Questo è un nuovo amico?
Это счастливая семья? (famiglia felice);Questa è una famiglia felice?
Это сильный мужчина? (uomo forte);Questo è un uomo forte?
Это красивый студент? (bello studente);Questo è un bello studente?
Это красивый друг? (bell'amico);Questo è un bell'amico?
