A12 - Avverbi di frequenza | quantità
Я всегда говорю правду (dico, verità);Dico sempre la verità
Я всегда начинаю рано (inizio, presto);Inizio sempre presto
Я всегда завтракаю дома (faccio, colazione, casa);Faccio sempre colazione a casa
Она всегда пьёт чай (beve, tè);Beve sempre il tè
Он часто ходит в кино (cinema);Va spesso al cinema
Мы часто работаем вместе (lavoriamo, insieme);Lavoriamo spesso insieme
Я часто читаю книги (leggo, libri);Leggo spesso libri
Они часто играют в футбол (giocano, calcio);Giocano spesso a calcio
Я иногда опаздываю (volte, arrivo, ritardo);A volte arrivo in ritardo
Иногда я работаю допоздна (volte, lavoro, fino, tardi);A volte lavoro fino a tardi
Иногда мы ходим в ресторан (volte, andiamo, ristorante);A volte andiamo al ristorante
Иногда мы играем в футбол (qualche, volta, calcio);Qualche volta giochiamo a calcio
Я редко смотрю телевизор (guardo, raramente, televisione);Guardo raramente la televisione
Они редко готовят дома (cucinano, raramente, casa);Cucinano raramente a casa
Я всегда пью кофе (caffè);Bevo sempre il caffè
Я никогда не пью чай (tè);Non bevo mai il tè
Я никогда не сплю днём (dormo, giorno);Non dormo mai di giorno
Я никогда не курю (fumo);Non fumo mai
Мы никогда не опаздываем (arriviamo, ritardo);Non arriviamo mai in ritardo
Она никогда не пьёт вино (beve, vino);Non beve mai vino
Обычно я хожу пешком (solito, vado, piedi);Di solito vado a piedi
Обычно я обедаю в час (solito, pranzo, all'una);Di solito pranzo all'una
Обычно я иду домой поздно (solito, vado, casa, tardi);Di solito vado a casa tardi
Я ем много хлеба (mangio, pane);Mangio molto pane
Я пью много воды (bevo, molta, acqua);Bevo molta acqua
У меня много друзей (amici);Ho molti amici
У меня много времени (tempo);Ho molto tempo
Я мало ем (mangio, poco);Mangio poco
Я мало сплю (dormo, poco);Dormo poco
У меня мало денег (pochi, soldi);Ho pochi soldi
У меня мало работы (poco, lavoro);Ho poco lavoro
Мало воды в бутылке (poca, acqua, bottiglia);C'è poca acqua nella bottiglia
Мало идей (poche, idee);Ho poche idee
Я слишком много работаю (lavoro, troppo);Lavoro troppo
Это слишком дорого (costa, troppo);Costa troppo
Слишком много людей на улице (troppa, gente, strada);C'è troppa gente per strada
Я очень люблю итальянский (amo, l'italiano);Amo molto l'italiano
Я очень хорошо готовлю (cucino, bene);Cucino molto bene
Я очень устал (stanco);Sono molto stanco
Это очень важно (importante);È molto importante
У меня достаточно воды (abbastanza, acqua);Ho abbastanza acqua
У меня достаточно времени (abbastanza, tempo);Ho abbastanza tempo
Я достаточно хорошо говорю по-итальянски (parlo, abbastanza, bene, italiano);Parlo abbastanza bene l'italiano
Это достаточно легко (abbastanza, facile);È abbastanza facile
Больше времени, меньше работы (più, tempo, meno, lavoro);Più tempo, meno lavoro
Меньше слов, больше дела (meno, parole, più, azione);Meno parole, più azione
Я пью меньше кофе (meno, caffè);Bevo meno caffè
Я больше не живу в Риме (abitare, Roma);Non abito più a Roma
Она больше не моя девушка (essere, ragazza);Non è più la mia ragazza
Я больше не пью кофе (bere, caffè);Non bevo più caffè
У меня больше нет времени (avere, tempo);Non ho più tempo
Я больше не ем мясо (mangiare, carne);Non mangio più carne
