A13 - Comparativi e Superlativi (più/meno + aggettivi/avverbi)
Я старше тебя (grande);Sono più grande di te.
Этот дом меньше того (casa, piccola);Questa casa è più piccola di quella.
Моя книга интереснее твоей (libro, interessante);Il mio libro è più interessante del tuo.
Итальянский легче русского (facile);L'italiano è più facile del russo.
Сегодня теплее, чем вчера (caldo, ieri);Oggi è più caldo di ieri.
Твоя машина быстрее моей (macchina, veloce);La tua macchina è più veloce della mia.
Я ем больше тебя (mangiare);Mangio più di te.
Он пьет меньше меня (bere);Beve meno di me.
Фильм менее интересен, чем книга (film, interessante, libro);Il film è meno interessante del libro.
Я счастливее, чем раньше (felice, prima);Sono più felice di prima.
Твоя проблема серьезнее моей (problema, serio);Il tuo problema è più serio del mio.
Этот город менее шумный, чем Рим (rumorosa, Roma);Questa città è meno rumorosa di Roma.
Эта дорога длиннее другой (strada, lunga);Questa strada è più lunga dell'altra.
Кофе стоит больше, чем чай (costare, tè);Il caffè costa più del tè.
Кофе скорее горячий, чем холодный (caldo, freddo);Il caffè è più caldo che freddo.
Этот город больше Рима (città, grande);Questa città è più grande di Roma.
Этот город скорее красивый, чем большой (bella, grande);Questa città è più bella che grande.
Этот парень скорее умный, чем красивый (intelligente, bello);Questo ragazzo è più intelligente che bello.
Важнее учиться, чем спать (importante, dormire);È più importante studiare che dormire.
Сегодня скорее холодно, чем тепло (freddo, caldo);Oggi fa più freddo che caldo.
Я больше учусь, чем работаю (studiare, lavorare);Studio più che lavoro.
Говорить легче, чем делать (facile, fare);È più facile parlare che fare.
Эта книга скорее длинная, чем интересная (lungo, interessante);Questo libro è più lungo che interessante.
Это самый большой город в Италии (città, grande);Questa è la città più grande d'Italia.
Это самый интересный фильм в библиотеке (film, biblioteca);Questo è il film più interessante della biblioteca.
Это самый важный день моей жизни (giorno, vita);Questo è il giorno più importante della mia vita.
Это самый красивый язык в мире (lingua, mondo);Questa è la lingua più bella del mondo.
Это самый дорогой ресторан в городе (ristorante, caro);Questo è il ristorante più caro della città.
Это наименее серьезная проблема в мире (problema, serio);Questo è il problema meno serio del mondo.
Это наименее эффективное решение из всех (soluzione, efficace);Questa è la soluzione meno efficace di tutte.
Этот город очень красивый (molto, bello);Questa città è molto bella.
Этот город потрясающе красивый (bellissimo);Questa città è bellissima.
Еда очень вкусная (cibo, molto, buono);Il cibo è molto buono.
Еда восхитительная (buonissimo);Il cibo è buonissimo.
Я очень устал (stanchissimo);Sono stanchissimo.
Итальянский такой же трудный, как русский (tanto, quanto);L'italiano è tanto difficile quanto il russo.
Эта книга такая же интересная, как та (tanto, quanto);Questo libro è tanto interessante quanto quello.
Я работаю столько же, сколько ты (tanto, quanto);Lavoro tanto quanto te.
Она такая же умная, как он (tanto, quanto);È tanto intelligente quanto lui.
Рим такой же красивый, как Флоренция (così, come);Roma è così bella come Firenze.
Эта пицца лучше той (migliore);Questa pizza è migliore di quella.
Фильм лучше книги (migliore, film);Il film è migliore del libro.
Читать лучше, чем смотреть ТВ (meglio, leggere);È meglio leggere che guardare la televisione.
Это мой лучший друг (miglior amico);Questo è il mio miglior amico.
Это худший день в году (peggiore, anno);Questo è il giorno peggiore dell'anno.
Хуже ждать, чем работать (peggio);È peggio aspettare che lavorare.
Главная проблема — время (principale);Il problema principale è il tempo.
Моя старшая сестра учится (sorella maggiore);Mia sorella maggiore studia.
Меньшая часть работы здесь (minore);La parte minore del lavoro è qui.
Я больше всего люблю свою семью (amare, famiglia);Amo più di tutto la mia famiglia.
Я работаю больше обычного (lavorare);Lavoro più del solito.
Вечером я ем меньше (mangiare, sera);Di sera mangio meno.
