B03 - Passato Prossimo con Avere (ho+participio for completed actions)
Я пообедал в ресторане.;Ho pranzato in un ristorante.
Она подготовила урок.;Ha preparato la lezione.
Мы изучили грамматику.;Abbiamo studiato la grammatica.
Он закончил университет.;Ha finito l'università.
Я купил новую машину.;Ho comprato una nuova macchina.
Она продавала фрукты.;Ha venduto frutta.
Мы платили за билеты.;Abbiamo pagato i biglietti.
Он работал в офисе.;Ha lavorato in ufficio.
Я позвонил другу.;Ho telefonato all'amico.
Она слушала музыку.;Ha ascoltato la musica.
Мы играли в футбол.;Abbiamo giocato a calcio.
Он спал всю ночь.;Ha dormito tutta la notte.
Я читал этот роман.;Ho letto questo romanzo.
Она писала стихи.;Ha scritto poesie.
Мы говорили о погоде.;Abbiamo parlato del tempo.
Он сказал правду.;Ha detto la verità.
Я сделал это.;Ho fatto questo.
Она потеряла ключ.;Ha perso la chiave.
Мы нашли решение.;Abbiamo trovato la soluzione.
Он взял ручку.;Ha preso la penna.
Я увидел фильм.;Ho visto il film.
Она услышала шум.;Ha sentito il rumore.
Мы выпили чай.;Abbiamo bevuto il tè.
Он имел терпение.;Ha avuto pazienza.
Я знал ответ.;Ho saputo la risposta.
Она хотела поехать.;Ha voluto andare.
Мы смогли прийти.;Abbiamo potuto arrivare.
Он должен был работать.;Ha dovuto lavorare.
Я боялся собаку.;Ho avuto paura del cane.
Она понравился концерт.;È piaciuto il concerto.
Мы одели детей.;Abbiamo vestito i bambini.
Он закрыл окно.;Ha chiuso la finestra.
Я открыл книгу.;Ho aperto il libro.
Она начала петь.;Ha cominciato a cantare.
Мы продолжили урок.;Abbiamo continuato la lezione.
Он решил проблему.;Ha risolto il problema.
Я предложил помощь.;Ho offerto aiuto.
Она посмотрела телевизор.;Ha guardato la televisione.
Мы ждали автобус.;Abbiamo aspettato l'autobus.
Она изучала историю.;Ha studiato storia.
Мы понимали смысл.;Abbiamo capito il significato.
