A21 - Trennbare Verben mit Modalverben und Fragen
Я должен встать рано (ich, mussen, aufstehen);Ich muss früh aufstehen
Она должна купить продукты (sie, mussen, einkaufen);Sie muss einkaufen
Мы должны начать урок (wir, mussen, anfangen);Wir müssen anfangen
Ты можешь выйти (du, konnen, ausgehen);Du kannst ausgehen
Он может позвонить маме (er, konnen, anrufen);Er kann die Mutter anrufen
Мы можем поехать в город (wir, konnen, mitfahren);Wir können mitfahren
Я хочу пригласить друзей (ich, wollen, einladen);Ich will Freunde einladen
Она хочет надеть куртку (sie, wollen, anziehen);Sie will die Jacke anziehen
Мы хотим вернуться домой (wir, wollen, zuruckkommen);Wir wollen zurückkommen
Ты встаёшь рано (du, aufstehen, Frage);Stehst du früh auf?
Она покупает продукты (sie, einkaufen, Frage);Kauft sie ein?
Вы завтракаете (ihr, Fruhstuck, Frage);Frühstückt ihr?
Он включает свет (er, anmachen, Licht, Frage);Macht er das Licht an?
Она открывает дверь (sie, aufmachen, Tur, Frage);Macht sie die Tür auf?
Ты звонишь маме (du, anrufen, Frage);Rufst du die Mutter an?
Мы садимся в поезд (wir, einsteigen, Frage);Steigen wir in den Zug ein?
Сегодня я встаю рано (heute, ich, aufstehen);Heute stehe ich früh auf
Завтра она покупает продукты (morgen, sie, einkaufen);Morgen kauft sie ein
Потом мы начинаем урок (dann, wir, anfangen);Dann fangen wir an
Утром он включает радио (morgens, er, anmachen, Radio);Morgens macht er das Radio an
Он должен позвонить (er, mussen, anrufen);Er muss anrufen
Вы должны выключить свет (ihr, mussen, ausmachen);Ihr müsst das Licht ausmachen
Я хочу сходить в кино (ich, wollen, ausgehen);Ich will ins Kino ausgehen
Она хочет надеть пальто (sie, wollen, anziehen, Mantel);Sie will den Mantel anziehen
Мы можем убрать комнату (wir, konnen, aufraumen);Wir können das Zimmer aufräumen
Ты можешь закрыть окно (du, konnen, zumachen);Du kannst das Fenster zumachen
Она должна проснуться рано (sie, mussen, aufwachen);Sie muss früh aufwachen
Он хочет сесть в автобус (er, wollen, einsteigen);Er will in den Bus einsteigen
Вы должны выйти из машины (ihr, mussen, aussteigen);Ihr müsst aus dem Auto aussteigen
Я должен вернуться домой (ich, mussen, zuruckkommen);Ich muss nach Hause zurückkommen
Мы хотим позвать друзей (wir, wollen, einladen);Wir wollen Freunde einladen
