C08 - Passato Remoto: продуктивно (опц. C2)
Я (прошедшее) написал(а) (scrivere) это письмо (lettera) вчера (ieri).;Io scrissi questa lettera ieri.
Ты (прошедшее) прочел(а) (leggere) всю книгу (libro) за неделю (settimana).;Tu leggesti tutto il libro in una settimana.
Он (прошедшее) сказал (dire) мне правду (verità).;Lui mi disse la verità.
Она (прошедшее) пошла (andare) на рынок (mercato) утром (mattina).;Lei andò al mercato la mattina.
Мы (прошедшее) сделали (fare) большую (grande) работу (lavoro).;Noi facemmo un ottimo lavoro.
Вы (прошедшее) вышли (uscire) из комнаты (stanza) вовремя (tempo).;Voi usciste dalla stanza in tempo.
Они (прошедшее) родились (nascere) в маленькой (piccolo) деревне (villaggio).;Loro nacquero in un piccolo villaggio.
Я (прошедшее) был(а) (essere) очень счастлив(а) (felice) тогда (allora).;Io fui molto felice in quel momento.
Ты (прошедшее) имел(а) (avere) удачу (fortuna) в этом деле (faccenda).;Tu avesti fortuna in questa faccenda.
Он (прошедшее) увидел (vedere) её (lei) издалека (lontano).;Lui la vide da lontano.
Она (прошедшее) услышала (udire) шум (rumore) на улице (strada).;Lei udì il rumore per la strada.
Мы (прошедшее) хотели (volere) поехать (andare) на юг (sud).;Noi volemmo andare nel sud.
Вы (прошедшее) знали (conoscere) этого человека (persona) раньше (prima).;Voi conoscevate questa persona prima.
Они (прошедшее) принесли (portare) интересные (interessante) новости (notizia).;Loro portarono notizie interessanti.
Я (прошедшее) дал(а) (dare) ему хороший (buono) совет (consiglio).;Io gli diedi un buon consiglio.
Она (прошедшее) держала (tenere) ребёнка (bambino) за руку (mano).;Lei tenne il bambino per mano.
Мы (прошедшее) пришли (arrivare) к важному (importante) решению (decisione).;Noi arrivammo a una decisione importante.
Вы (прошедшее) остались (restare) там (lì) до вечера (sera).;Voi restaste lì fino a sera.
Они (прошедшее) вышли (uscire) из дома (casa) рано (presto).;Loro uscirono di casa presto.
Я (прошедшее) поставил(а) (mettere) цветы (fiore) на стол (tavolo).;Io misi i fiori sul tavolo.
Ты (прошедшее) перевёл(а) (tradurre) текст (testo) без ошибок (errore).;Tu traducesti il testo senza errori.
Он (прошедшее) выиграл (vincere) эту игру (gioco).;Lui vinse questa partita.
Она (прошедшее) потеряла (perdere) ключ (chiave) yesterday.;Lei perse le chiavi ieri.
Мы (прошедшее) встретили (incontrare) старых (vecchio) друзей (amico).;Noi incontrammo dei vecchi amici.
Вы (прошедшее) начали (cominciare) новую (nuovo) главу (capitolo).;Voi cominciarono un nuovo capitolo.
Они (прошедшее) двинулись (muoversi) в направлении (verso) города (città).;Loro si mossero verso la città.
Я (прошедшее) написал(а) (scrivere) стихотворение (poesia) о любви (amore).;Io composi una poesia d'amore.
Вы (прошедшее) продали (vendere) старую (vecchio) машину (macchina).;Voi vendeste la vecchia macchina.
Он (прошедшее) открыл (aprire) окно (finestra) cautiously.;Lui aprì la finestra con cautela.
Она (прошедшее) закрыла (chiudere) дверь (porta) перед уходом (partire).;Lei chiuse la porta prima di partire.
Мы (прошедшее) решили (risolvere) проблему (problema) быстро (velocemente).;Noi risolvemmo il problema velocemente.
Ты (прошедшее) ответил (rispondere) на мой вопрос (domanda).;Tu rispondesti alla mia domanda.
Они (прошедшее) спали (dormire) всю ночь (notte).;Loro dormirono tutta la notte.
Я (прошедшее) выбрал(а) (scegliere) правильный (giusto) путь (strada).;Io scelsi la strada giusta.
Вы (прошедшее) узнали (imparare) новость (notizia) от Марии (Maria).;Voi apprese la notizia da Maria.
Он (прошедшее) потратил (spendere) все деньги (soldi).;Lui spese tutti i soldi.
Она (прошедшее) надела (indossare) своё любимое (preferito) платье (vestito).;Lei indossò il suo vestito preferito.
Мы (прошедшее) построили (costruire) этот дом (casa) вместе (insieme).;Noi costruimmo questa casa insieme.
Ты (прошедшее) держался(ась) (tenere) очень (molto) хорошо (bene).;Ti tenesti molto bene.
Они (прошедшее) умерли (morire) в мире (pace).;Loro morirono in pace.
