C01 - Congiuntivo Trapassato
Если бы я купил дом, я был бы дома (se, avessi, comprato, casa, essere);Se avessi comprato una casa, sarei stato a casa
Если бы я пошёл домой, я увидел бы ту самую семью (se, fossi, andato, casa, vedere);Se fossi andato a casa, avrei visto la famiglia
Если бы я сделал подарок, я не купил бы машину (se, avessi, fatto, regalo, comprare);Se avessi fatto un regalo, non avrei comprato la macchina
Если бы мы убрали кухню, мы пошли бы домой (se, avessimo, pulito, cucina, andare);Se avessimo pulito la cucina, saremmo andati a casa
Если бы та самая семья приготовила ужин, мы пришли бы рано (se, famiglia, avesse, cucinato, venire);Se la famiglia avesse cucinato, saremmo venuti presto
Если бы она пошла на работу, её не было бы дома (se, fosse, andata, lavoro, essere);Se fosse andata al lavoro, non sarebbe stata a casa
Если бы они жили в том самом доме, они убрали бы кухню (se, avessero, abitato, casa, pulire);Se avessero abitato nella casa, avrebbero pulito la cucina
Если бы он купил ту самую новую машину, он уехал бы (se, avesse, comprato, macchina, nuovo, partire);Se avesse comprato la macchina nuova, sarebbe partito
Если бы та самая кухня была чистая, мы приготовили бы ужин (se, cucina, fosse, stata, pulita, cucinare);Se la cucina fosse stata pulita, avremmo cucinato la cena
Если бы та самая книга была большая, я не купил бы её (se, libro, fosse, stato, grande, comprare);Se il libro fosse stato grande, non l'avrei comprato
Я думал, что ты купил дом (pensavo che, avessi, comprato, casa);Pensavo che avessi comprato una casa
Я думал, что ты пошёл домой (pensavo che, fossi, andato, casa);Pensavo che fossi andato a casa
Я думал, что ты сделал подарок (pensavo che, avessi, fatto, regalo);Pensavo che avessi fatto un regalo
Та самая семья думала, что мы уехали (famiglia, pensava che, fossimo, partiti);La famiglia pensava che fossimo partiti
Он верил, что та самая кухня была чистая (credeva che, cucina, fosse, pulita);Credeva che la cucina fosse stata pulita
