B19 - Infinito Passato
после покупки дома, я убрал кухню (dopo, comprare, pulire);Dopo aver comprato una casa, ho pulito la cucina
после того как ушёл домой, он купил ту самую машину (dopo, andare, casa, comprare, macchina);Dopo essere andato a casa, ha comprato la macchina
после того как сделал подарок, она приготовила (dopo, fare, regalo, cucinare);Dopo aver fatto un regalo, ha cucinato
после того как мы приготовили, мы убрали кухню (dopo, cucinare, pulire);Dopo aver cucinato, abbiamo pulito la cucina
после того как он пришёл, мы поработали вместе (dopo, venire, lavorare, insieme);Dopo essere venuto, abbiamo lavorato insieme
после того как она ушла, он прочитал новую книгу (dopo, andare, leggere, libro, nuovo);Dopo essere andata, ha letto un libro nuovo
после того как мы сделали ту самую работу, мы приготовили (dopo, fare, lavoro, cucinare);Dopo aver fatto il lavoro, abbiamo cucinato
после того как они уехали, та самая семья купила дом (dopo, partire, famiglia, comprare, casa);Dopo essere partiti, la famiglia ha comprato una casa
после того как она убрала кухню, она сделала подарок (dopo, pulire, fare, regalo);Dopo aver pulito la cucina, ha fatto un regalo
после того как пришёл, он поработал сегодня (dopo, venire, lavorare, oggi);Dopo essere venuto, ha lavorato oggi
после того как мы прочитали ту самую книгу, мы её купили (dopo, leggere, comprare);Dopo aver letto il libro, l'abbiamo comprato
