B04 - Passato Prossimo con Essere
Он пошёл домой (è, andare, casa);È andato a casa
Она пошла домой (è, andare, casa);È andata a casa
Мы пошли домой (siamo, andare, casa);Siamo andati a casa
Он сделал подарок и пошёл домой (è, fare, regalo, e, andare, casa);Ha fatto un regalo ed è andato a casa
Он пришёл на работу (è, venire, lavoro);È venuto al lavoro
Она пришла на работу (è, venire, lavoro);È venuta al lavoro
Мы пришли в ту самую новую кухню (siamo, venire, cucina, nuovo);Siamo venuti nella cucina nuova
Та самая семья уехала (famiglia, è, partire);La famiglia è partita
Он уехал из того самого большого дома (è, partire, casa, grande);È partito dalla casa grande
Мы прибыли в тот самый большой дом (siamo, arrivare, casa, grande);Siamo arrivati alla casa grande
Он прибыл на работу сегодня (è, arrivare, lavoro, oggi);È arrivato al lavoro oggi
Она прибыла на работу сегодня (è, arrivare, lavoro, oggi);È arrivata al lavoro oggi
