A11 - Numerali / ora / data
Я иду домой в два часа (andare, casa, due, ora);Vado a casa alle due
Я делаю три подарка (fare, tre, regalo);Faccio tre regali
Я покупаю два дома (due, casa);Compro due case
Мы покупаем три книги (tre, libro);Compriamo tre libri
Она покупает четыре подарка (quattro, regalo);Compra quattro regali
В том самом доме две кухни (due, cucina);Nella casa ci sono due cucine
Первый дом — большой (primo, casa);La prima casa è grande
Который час?;Che ore sono?
Полдень;È mezzogiorno
Я готовлю в полдень (a, mezzogiorno);Cucino a mezzogiorno
Мы работаем с девяти до пяти (dalle nove alle cinque);Lavoriamo dalle nove alle cinque
Сегодня понедельник;Oggi è lunedì
В субботу та самая семья готовит (di, sabato, famiglia);Di sabato la famiglia cucina
Я живу здесь с 2020 года (da, 2020);Abito qui dal 2020
Мы живём здесь с января (da, gennaio);Abitiamo qui da gennaio
Мы не работаем первого мая (primo, maggio);Non lavoriamo il primo maggio
