A06 - Essere vs Avere (состояния)
Тот самый дом большой (essere, casa, grande);La casa è grande
Та самая комната чистая (essere, stanza, pulito);La stanza è pulita
Тот самый обед хороший (essere, cena, buono);La cena è buona
Та самая машина красивая (essere, macchina, bello);La macchina è bella
Тот самый подарок новый (essere, regalo, nuovo);Il regalo è nuovo
Те самые дома большие (essere, case, grandi);Le case sono grandi
У меня есть дом (avere, casa);Ho una casa
У меня есть новая машина (avere, macchina, nuovo);Ho una macchina nuova
У него есть книга (avere, libro);Ha un libro
У неё есть подарок (avere, regalo);Ha un regalo
Я голоден (avere, fame);Ho fame
Я хочу пить (avere, sete);Ho sete
Мне холодно (avere, freddo);Ho freddo
Мне жарко (avere, caldo);Ho caldo
Я хочу спать (avere, sonno);Ho sonno
