B01 - Imperfetto (past habits, states, background)
Когда я был ребёнком, я играл на улице.;Quando ero bambino, giocavo fuori.
Я всегда ходил в школу пешком.;Andavo sempre a scuola a piedi.
Мы жили в маленьком городе.;Abitavamo in una piccola città.
Она работала в больнице.;Lavorava in ospedale.
Он знал много историй.;Sapeva molte storie.
Мы часто встречались с друзьями.;Ci incontravamo spesso con gli amici.
Я любил читать книги.;Amavo leggere libri.
Моя мама готовила вкусные обеды.;Mia mamma preparava pranzi deliziosi.
Погода была хорошей.;Il tempo era buono.
Я учился в университете.;Frequentavo l'università.
Дети спали, когда я пришёл.;I bambini dormivano quando sono arrivato.
Она всегда улыбалась.;Sorrideva sempre.
Мы смотрели телевизор каждый вечер.;Guardavamo la televisione ogni sera.
Он говорил по-французски.;Parlava francese.
Я хотел стать учителем.;Volevo diventare un insegnante.
Автобус приходил в 8 утра.;L'autobus arrivava alle 8 del mattino.
Дом стоял на холме.;La casa stava sulla collina.
Мы слушали музыку.;Ascoltavamo musica.
Она носила красное платье.;Indossava un vestito rosso.
Я думал о тебе.;Pensavo a te.
Кот спал на диване.;Il gatto dormiva sul divano.
Мы делали упражнения.;Facevamo gli esercizi.
Он писал письмо.;Scriveva una lettera.
Я был счастлив.;Ero felice.
Дерево росло в саду.;L'albero cresceva nel giardino.
Она знала ответ.;Sapeva la risposta.
Мы читали газету по утрам.;Leggevamo il giornale la mattina.
Птицы пели песни.;Gli uccelli cantavano canzoni.
Он был высоким парнем.;Era un ragazzo alto.
Я брал такси.;Prendevo il taxi.
Мы ехали на машине.;Andavamo in macchina.
Она покупала хлеб.;Comprava il pane.
Я понимал урок.;Capivo la lezione.
Солнце светило ярко.;Il sole splendeva luminoso.
Мы ходили в кино.;Andavamo al cinema.
Он учился играть на пианино.;Imparava a suonare il pianoforte.
Я чувствовал себя хорошо.;Mi sentivo bene.
Она плакала часто.;Piangeva spesso.
Мы работали вместе.;Lavoravamo insieme.
Я ездил на велосипеде.;Andavo in bicicletta.
Она учила слова.;Imparava le parole.
