C19 - Мета-карта: русские падежи → итальянские конструкции
Я вижу (vedere) тебя (te);Ti vedo
Я вижу (vedere) его (lo);Lo vedo
Я вижу (vedere) её (la);La vedo
Я вижу (vedere) их (li/le);Li vedo / Le vedo
Я говорю (parlare) с тобой (te);Parlo con te
Я говорю (parlare) с ним (gli);Gli parlo
Я говорю (parlare) с ней (le);Le parlo
Я думаю (pensare) об этом (ci);Ci penso
Я иду (andare) туда (ci);Ci vado
Я беру (prendere) два из них (ne);Ne prendo due
Книга (libro) Марка (Marco);Il libro di Marco
Его книга (libro);Il suo libro
Я иду (andare) к врачу (dottore);Vado dal dottore
Я иду (andare) в Рим (Roma);Vado a Roma
Я иду (andare) в Италию (Italia);Vado in Italia
Это сделано (fare) мной (da me);È fatto da me
Человек (uomo), которого (che) я вижу (vedere);L'uomo che vedo
Человек (uomo), с которым (con cui) я говорю (parlare);L'uomo con cui parlo
Человек (uomo), о котором (di cui) я думаю (pensare);L'uomo di cui penso
Человек (uomo), которому (a cui) я говорю (parlare);L'uomo a cui parlo
Человек (uomo), у которого (da cui) я спрашиваю (chiedere);L'uomo da cui chiedo
Мне нравится (piacere);Mi piace
Мне холодно (avere freddo);Ho freddo
Я даю (dare) тебе книгу (libro);Ti do un libro
Я даю (dare) тебе её (la);Te la do
Я даю (dare) ему книгу (libro);Gli do un libro
Я даю (dare) ему её (la);Gliela do
Я даю (dare) ей книгу (libro);Le do un libro
Я даю (dare) ей ей (la);Gliela do
Я даю (dare) вам книгу (libro);Vi do un libro
Я даю (dare) вам её (la);Ve la do
Я даю (dare) им книгу (libro);Gli do un libro (формально)
Я даю (dare) им её (la);Gliela do (формально)
От кого (di chi) это?;Di chi è?
Чья это книга (libro)?;Di chi è il libro?
Кому (a chi) ты говоришь (parlare)?;A chi parli?
С кем (con chi) ты идёшь (andare)?;Con chi vai?
О ком (di chi) ты думаешь (pensare)?;Di chi pensi?
Кого (chi) ты видишь (vedere)?;Chi vedi?
Что (cosa) ты видишь (vedere)?;Cosa vedi?
Где (dove) ты?;Dove sei?
Куда (dove) ты идёшь (andare)?;Dove vai?
Откуда (da dove) ты?;Da dove vieni?
Когда (quando) ты приходишь (arrivare)?;Quando arrivi?
Как (come) ты это делаешь (fare)?;Come lo fai?
Почему (perché) ты это делаешь (fare)?;Perché lo fai?
Сколько (quanto) это стоит (costare)?;Quanto costa?
