B09 - Condizionale Semplice
Я бы хотел пиццу (pizza).;Vorrei una pizza.
Я бы хотел кофе (caffè).;Vorrei un caffè.
Я бы хотел поговорить с тобой (parlare).;Vorrei parlare con te.
Я бы хотел посетить Рим (Roma).;Vorrei visitare Roma.
Я бы хотел помочь тебе (aiutare).;Vorrei aiutarti.
Я мог бы прийти завтра (domani).;Potrei venire domani.
Я мог бы уйти сейчас (ora).;Potrei partire ora.
Я мог бы сказать правду (verità).;Potrei dire la verità.
Я мог бы сделать это (fare).;Potrei farlo.
Ты мог бы позвонить позже (più tardi).;Potresti chiamare più tardi.
Мне следовало бы сказать правду (verità).;Dovrei dire la verità.
Мне следовало бы работать (lavorare).;Dovrei lavorare.
Мне следовало бы изучать итальянский (italiano).;Dovrei studiare l'italiano.
Мне следовало бы быть осторожным (attento).;Dovrei essere attento.
Ей следовало бы отдохнуть (riposare).;Dovrebbe riposare.
Она была бы дома (casa).;Sarebbe a casa.
Мы были бы друзьями (amici).;Saremmo amici.
Они были бы в Италии (Italia).;Sarebbero in Italia.
Я был бы счастлив (felice).;Sarei felice.
У меня было бы время (tempo).;Avrei tempo.
У тебя был бы вопрос (domanda).;Avresti una domanda.
Что бы ты делал (fare)?;Cosa faresti?
Куда бы ты пошел (dove)?;Dove andresti?
Когда бы ты пришел (quando)?;Quando verresti?
Как бы ты сделал это (come)?;Come lo faresti?
Это было бы хорошо (bene).;Sarebbe bene.
Это было бы интересно (interessante).;Sarebbe interessante.
Мне бы это понравилось (piacere).;Mi piacerebbe.
Это помогло бы мне (aiutare).;Mi aiuterebbe.
Возможно, я бы пошел (forse).;Forse andrei.
Конечно, мы бы помогли (certamente).;Certamente aiuteremmo.
Я бы тебе позвонил (chiamare).;Ti chiamerei.
Я бы тебе написал (scrivere).;Ti scriverei.
Я бы тебя понял (capire).;Ti capirei.
Я бы тебя подождал (aspettare).;Ti aspetterei.
Я бы тебе все объяснил (spiegare).;Ti spiegherei tutto.
Я бы тебе показал документ (documento).;Ti mostrerei il documento.
Они бы остались здесь (qui).;Resterebbero qui.
Мы бы поехали вместе (insieme).;Andremmo insieme.
Ты бы был прав (ragione).;Avresti ragione.
