B24 - Connettivi Testuali
Я устал, но продолжаю работать (continuare).;Sono stanco, ma continuo a lavorare.
Я хочу выйти, потому что здесь жарко (caldo).;Voglio uscire perché qui fa caldo.
Я остаюсь дома, поэтому готовлю ужин (cena).;Resto a casa, quindi preparo la cena.
Он учится много, поэтому говорит лучше (meglio).;Studia molto, perciò parla meglio.
Я пришел рано, однако офис был закрыт (ufficio).;Sono arrivato presto, però l'ufficio era chiuso.
Она не пришла, потому что была больна (malata).;Non è venuta perché era malata.
Я не понял, поэтому спросил еще раз (di nuovo).;Non ho capito, quindi ho chiesto di nuovo.
Мы хотели выйти, но начался дождь (pioggia).;Volevamo uscire, ma è iniziata la pioggia.
Сначала я читаю текст, потом делаю упражнение (testo).;Prima leggo il testo, poi faccio l'esercizio.
Сначала мы поужинали, потом посмотрели фильм (film).;Prima abbiamo cenato, poi abbiamo guardato un film.
Сегодня я работаю, а завтра отдыхаю (domani).;Oggi lavoro, mentre domani riposo.
Она готовит, пока я накрываю на стол (tavola).;Lei cucina mentre io preparo la tavola.
Если у меня будет время, я приду (tempo).;Se avrò tempo, verrò.
Когда я закончу, я позвоню тебе (finire).;Quando finirò, ti telefonerò.
Когда я закончил, я позвонил (finire).;Quando ho finito, ho telefonato.
Хотя я устал, я работаю (stanco).;Anche se sono stanco, lavoro.
Хотя было поздно, мы продолжили (tardi).;Anche se era tardi, abbiamo continuato.
Кроме того, это важно (importante).;Inoltre, è importante.
Например, можно сказать так (esempio).;Per esempio, si può dire così.
В общем, урок полезный (utile).;In generale, la lezione è utile.
В конце концов, мы нашли решение (soluzione).;Alla fine, abbiamo trovato una soluzione.
С одной стороны, это просто (semplice).;Da una parte, è semplice.
С другой стороны, это требует практики (pratica).;Dall'altra parte, richiede pratica.
Я согласен, то есть понимаю идею (idea).;Sono d'accordo, cioè capisco l'idea.
Он опоздал, однако пришел (tardi).;È arrivato tardi, tuttavia è venuto.
Я не ем мясо, поэтому беру рыбу (pesce).;Non mangio carne, quindi prendo pesce.
Мы остались дома, потому что шел дождь (piovere).;Siamo rimasti a casa perché pioveva.
Я хотел помочь, но не знал как (come).;Volevo aiutare, ma non sapevo come.
Она много работала, поэтому устала (stanca).;Ha lavorato molto, perciò è stanca.
Мы вышли рано, однако опоздали (ritardo).;Siamo usciti presto, però siamo arrivati in ritardo.
Сначала он позвонил, потом написал письмо (lettera).;Prima ha telefonato, poi ha scritto una lettera.
Я слушаю, пока ты объясняешь (spiegare).;Ascolto mentre tu spieghi.
Если ты хочешь, мы можем начать (iniziare).;Se vuoi, possiamo iniziare.
Когда они придут, мы начнем (arrivare).;Quando arriveranno, inizieremo.
Хотя вопрос сложный, ответ ясен (chiaro).;Anche se la domanda è difficile, la risposta è chiara.
Кроме того, у нас есть время (tempo).;Inoltre, abbiamo tempo.
Например, эта фраза подходит (frase).;Per esempio, questa frase va bene.
В целом, результат хороший (risultato).;In generale, il risultato è buono.
С одной стороны, это быстро; с другой стороны, это рискованно (rischioso).;Da una parte è veloce, dall'altra è rischioso.
Она устала, все-таки закончила работу (lavoro).;Era stanca, tuttavia ha finito il lavoro.
