B07 - Futuro Semplice
Завтра я (буду) _ работать в офисе;Domani lavorerò in ufficio
Завтра мы (пойдём - andremo) на пляж;Domani andremo al mare
Через неделю ты (увидишь - vedrai) Марию;Tra una settimana vedrai Maria
В следующем году они (будут - vivranno) жить в Риме;L'anno prossimo vivranno a Roma
Сегодня вечером я (буду) _ готовить ужин;Stasera preparerò la cena
Через два дня он (приедет - arriverà) в Италию;Tra due giorni arriverà in Italia
Мы (закончим - finiremo) эту работу завтра;Finiremo questo lavoro domani
Вы (начнёте - inizierete) новые уроки в понедельник;Inizierete le nuove lezioni lunedì
Она (купит - comprerà) машину на следующей неделе;Comprerà l'auto la prossima settimana
Я (буду) _ думать о тебе;Penserò a te
Завтра мы (будем - saremo) счастливы;Domani saremo felici
Я (буду иметь - avrò) много времени завтра;Avrò molto tempo domani
Что ты (сделаешь - farai) вечером?;Che cosa farai stasera?
Мы (пойдём - andremo) в кино завтра;Andremo al cinema domani
Я (знаю - saprò) правду;Saprò la verità
Я (должен будет - dovrò) уехать завтра;Dovrò partire domani
Я (могу будет - potrò) прийти позже;Potrò venire più tardi
Я (хочу будет - vorrò) увидеть тебя;Vorrò vederti
Они (будут - saranno) здесь завтра;Saranno qui domani
Мы (будем иметь - avremo) детей;Avremo dei figli
Она (сделает - farà) всё;Farà tutto
Думаю, они сейчас (дома - siano) ;Penso che siano a casa adesso
Скорее всего, сейчас (три часа - sono) ;Saranno le tre adesso
Он, наверное, (дома - sarà) сейчас;Sarà a casa adesso
Это, наверное, (Марко - sarà) ;Sarà Marco
Они, наверное, (спят - dormono) сейчас;Dormiranno adesso
Думаю, она (знает - sappia) об этом;Penso che lei lo sappia
Возможно, он (придёт - verrà) позже;Forse verrà più tardi
Мы (встретимся - incontreremo) завтра в парке;Ci incontreremo domani al parco
Ты (понял - capirai) всё в конце;Capirai tutto alla fine
Она (станет - diventerà) врачом;Diventerà medico
Мы (попробуем - proveremo) снова;Proveremo ancora
Через год ты (будешь иметь - avrai) новую работу;Tra un anno avrai un nuovo lavoro
Я (буду - sarò) там в пять часов;Sarò lì alle cinque
Они (скажут - diranno) тебе правду;Ti diranno la verità
Мы (напишем - scriveremo) тебе письмо;Ti scriveremo una lettera
Завтра я (не буду - non sarò) занят;Domani non sarò occupato
Она не (придёт - verrà) на вечеринку;Non verrà alla festa
