B08 - Futuro Anteriore
Когда ты придешь, я уже закончу работу (lavoro).;Quando arriverai, avrò finito il lavoro.
Когда ты вернешься, я уже приготовлю ужин (cena).;Quando tornerai, avrò preparato la cena.
Мы уже уйдем до начала дождя (pioggia).;Saremo già andati via prima della pioggia.
Он закончит проект к следующей неделе (progetto).;Avrà finito il progetto entro la prossima settimana.
Они уедут к завтрашнему дню (domani).;Saranno partiti entro domani.
Я сделаю все к вечеру (stasera).;Avrò fatto tutto entro stasera.
Мы построим дом к зиме (casa, inverno).;Avremo costruito la casa entro l'inverno.
К твоему приходу он уже проснется (svegliare).;Quando arriverai, si sarà già svegliato.
Она уйдет до того, как ты заметишь (accorgersi).;Sarà uscita prima che tu te ne accorga.
Они закончат до полудня (mezzogiorno).;Avranno finito prima di mezzogiorno.
Я прочитаю эту книгу к выходным (libro, weekend).;Avrò letto questo libro entro il weekend.
Когда мы вернемся, она уже приготовит обед (pranzo).;Quando torneremo, avrà preparato il pranzo.
Мы закончим до темноты (buio).;Avremo finito prima che faccia buio.
Он позвонит к пяти часам (cinque).;Avrà chiamato entro le cinque.
Я напишу письмо к завтрашнему утру (lettera).;Avrò scritto la lettera entro domani mattina.
Она вернется через неделю (settimana).;Sarà tornata tra una settimana.
Они все узнают к завтрашнему дню (tutto).;Avranno saputo tutto entro domani.
Я найду решение к следующей встрече (soluzione, riunione).;Avrò trovato una soluzione entro la prossima riunione.
Мы обсудим этот вопрос до пятницы (questione, venerdì).;Avremo discusso questa questione prima di venerdì.
Она отправит посылку к среде (pacco, mercoledì).;Avrà spedito il pacco entro mercoledì.
Они устроят вечеринку к следующей неделе (festa).;Avranno organizzato la festa entro la prossima settimana.
Он окончит университет через два года (università).;Avrà finito l'università tra due anni.
Я куплю машину к лету (macchina, estate).;Avrò comprato la macchina entro l'estate.
Мы посетим Италию в следующем году (Italia).;Avremo visitato l'Italia l'anno prossimo.
Она начнет новую работу в понедельник (lavoro, lunedì).;Avrà iniziato il nuovo lavoro lunedì.
Они переедут в новый дом к сентябрю (casa, settembre).;Si saranno trasferiti nella nuova casa entro settembre.
Я просмотрю все документы до встречи (documenti, incontro).;Avrò controllato tutti i documenti prima dell'incontro.
Она сдаст экзамен к концу месяца (esame).;Avrà superato l'esame entro la fine del mese.
Они достанут билеты на концерт (biglietti, concerto).;Saranno riusciti a ottenere i biglietti per il concerto.
Я запишусь на курс к следующей неделе (corso).;Mi sarò iscritto al corso entro la prossima settimana.
Мы встретимся с друзьями в пятницу (amici).;Avremo incontrato gli amici venerdì.
Она отправится в путешествие в следующем месяце (viaggio).;Sarà partita per un viaggio il mese prossimo.
Они закончат ремонт до Нового года (lavori, Natale).;Avranno finito i lavori prima di Natale.
Он опубликует статью к концу года (articolo).;Avrà pubblicato l'articolo entro la fine dell'anno.
Я передам ему сообщение до встречи (messaggio).;Gli avrò dato il messaggio prima dell'incontro.
Мы договоримся о времени до пятницы (orario).;Ci saremo accordati sull'orario prima di venerdì.
Он, наверное, уже пришел (arrivare).;Sarà arrivato.
Они, наверное, уже уехали (partire).;Saranno partiti.
Поезд, наверное, уже пришел (treno).;Il treno sarà arrivato.
Они, наверное, уже все сделали (tutto).;Avranno fatto tutto.
