C20 - Stile: parafrasi / sinonimia / riformulazione
Я покупаю дом — актив (comprare, casa, presente);Compro una casa
Дом покупается мной — пассив (casa, essere comprato, da, io);La casa è comprata da me
Я покупаю дом прямо сейчас — прогресс (stare, comprando, casa);Sto comprando una casa
Я его покупаю — тот дом — местоимение (lo, comprare);Lo compro
Хочу купить дом — модальный (volere, comprare, casa);Voglio comprare una casa
Купил бы дом — кондиционал (condizionale, comprare, casa);Comprerei una casa
Я иду домой — актив (andare, casa);Vado a casa
Домой — туда я иду — ci (casa, ci, andare);Ci vado, a casa
Шёл домой, когда позвонили — имперфетто (andare, casa, imperfetto, quando);Andavo a casa quando hanno chiamato
Пошёл домой — passato prossimo (andare, casa, PP);Sono andato a casa
Хочу пойти домой — модальный (volere, andare, casa);Voglio andare a casa
Пошёл бы домой — кондиционал (condizionale, andare, casa);Andrei a casa
Вот-вот пойду домой — stare per (stare per, andare, casa);Sto per andare a casa
Собирался пойти домой — stare per имперфетто (stare per, andare, casa, imperfetto);Stavo per andare a casa
Я делаю подарок — актив (fare, regalo);Faccio un regalo
Подарок делается — пассив (regalo, essere fatto);Il regalo è fatto
Делаю его, тот подарок — местоимение (lo, fare);Lo faccio
Хочу сделать подарок — модальный (volere, fare, regalo);Voglio fare un regalo
Сделал бы подарок — кондиционал (condizionale, fare, regalo);Farei un regalo
Подарок делается мной — вен河 passive (regalo, venire, fare, da me);Il regalo viene fatto da me
Нужно сделать подарок — andare passive (regalo, andare, fare);Il regalo va fatto
Я справляюсь с работой — farcela (farcela, lavoro);Ce la faccio con il lavoro
Работа мне по плечу — каварсела (cavarsela, lavoro);Me la cavo con il lavoro
Я выкладываюсь на работе — mettercela tutta (mettercela tutta, lavoro);Ce la metto tutta al lavoro
Я трачу два часа на работу — metterci (metterci, due ore, lavoro);Ci metto due ore per il lavoro
Работа требует два часа — volerci (volerci, due ore, lavoro);Ci vogliono due ore per il lavoro
Я ухожу с работы — andarsene (andarsene, lavoro);Me ne vado dal lavoro
Он обижается из-за работы — prendersela (prendersela, lavoro);Se la prende per il lavoro
Я читаю книгу — актив (leggere, libro);Leggo un libro
Книга читается мной — пассив (libro, essere letto, da me);Il libro è letto da me
Читаю её, ту книгу — местоимение (la, leggere);La leggo
Читаю книгу прямо сейчас — прогресс (stare, leggendo, libro);Sto leggendo un libro
Хочу прочитать книгу — модальный (volere, leggere, libro);Voglio leggere un libro
Прочитал бы книгу — кондиционал (condizionale, leggere, libro);Leggerei un libro
Книгу нужно прочитать — andare пассив (libro, andare, leggere);Il libro va letto
Вот-вот прочитаю книгу — stare per (stare per, leggere, libro);Sto per leggere il libro
Собирался прочитать — stare per имперфетто (stare per, leggere, imperfetto);Stavo per leggere
Я готовлю ужин — актив (cucinare, cena);Cucino la cena
Ужин готовится мной — пассив (cena, essere cucinato);La cena è cucinata da me
Готовлю его, тот ужин — местоимение (lo, cucinare);Lo cucino
Готовлю ужин прямо сейчас — прогресс (stare, cucinando, cena);Sto cucinando la cena
Хочу приготовить ужин — модальный (volere, cucinare, cena);Voglio cucinare la cena
Приготовил бы ужин — кондиционал (condizionale, cucinare, cena);Cucinerei la cena
Ужин нужно приготовить — andare пассив (cena, andare, cucinare);La cena va cucinata
Ужин готовится — venire пассив (cena, venire, cucinare);La cena viene cucinata
Я пишу письмо — актив (scrivere, lettera);Scrivo una lettera
Письмо написано мной — пассив (lettera, essere scritto);La lettera è scritta da me
Пишу его, то письмо — местоимение (lo, scrivere);Lo scrivo
Пишу письмо сейчас — прогресс (stare, scrivendo, lettera);Sto scrivendo una lettera
Хочу написать письмо — модальный (volere, scrivere, lettera);Voglio scrivere una lettera
Написал бы письмо — кондиционал (condizionale, scrivere, lettera);Scriverei una lettera
Письмо нужно написать — andare пассив (lettera, andare, scrivere);La lettera va scritta
Письмо пишется — venire пассив (lettera, venire, scrivere);La lettera viene scritta
Я открываю дверь — актив (aprire, porta);Apro la porta
Дверь открывается — пассив (porta, essere aperta);La porta è aperta
Открываю её, ту дверь — местоимение (la, aprire);La apro
Вот-вот открою дверь — stare per (stare per, aprire, porta);Sto per aprire la porta
Дверь нужно открыть — andare пассив (porta, andare, aprire);La porta va aperta
Я нахожу ключ — актив (trovare, chiave);Trovo la chiave
Ключ найден — пассив (chiave, essere trovato);La chiave è stata trovata
Нахожу его, тот ключ — местоимение (lo, trovare);Lo trovo
Хочу найти ключ — модальный (volere, trovare, chiave);Voglio trovare la chiave
Нашёл бы ключ — кондиционал (condizionale, trovare, chiave);Troverei la chiave
Ключ нужно найти — andare пассив (chiave, andare, trovare);La chiave va trovata
Я решаю проблему — актив (risolvere, problema);Risolvere il problema
Проблема решается — пассив (problema, essere risolto);Il problema è risolto
Решаю её, ту проблему — местоимение (la, risolvere);La risolvo
Хочу решить проблему — модальный (volere, risolvere, problema);Voglio risolvere il problema
Решил бы проблему — кондиционал (condizionale, risolvere, problema);Risolverei il problema
Проблему нужно решить — andare пассив (problema, andare, risolvere);Il problema va risolto
Вот-вот решу проблему — stare per (stare per, risolvere, problema);Sto per risolvere il problema
Я работаю — актив (lavorare);Lavoro
Работается — пассив/безличное (si, lavorare);Si lavora
Работаю сейчас — прогресс (stare, lavorando);Sto lavorando
Хочу работать — модальный (volere, lavorare);Voglio lavorare
Работал бы — кондиционал (condizionale, lavorare);Lavorerei
Нужно работать — dovere + инфинитив (dovere, lavorare);Devo lavorare
Работаю с другом — ТВОР.П. con (lavorare, con, amico);Lavoro con un amico
Работаю для семьи — ДАТ.П. per (lavorare, per, famiglia);Lavoro per la famiglia
Работаю в офисе — ПРЕДЛ.П. in (lavorare, in, ufficio);Lavoro in ufficio
Говорю о работе — РОД.П. di (parlare, di, lavoro);Parlo del lavoro
Я помню дом — актив (ricordare, casa);Ricordo la casa
Дом помнится — возвратное (ricordarsi, casa);Mi ricordo della casa
Помню его, тот дом — местоимение (lo, ricordare);Lo ricordo
Хочу запомнить адрес — модальный (volere, ricordare, indirizzo);Voglio ricordare l'indirizzo
Запомнил бы — кондиционал (condizionale, ricordare);Ricorderei
Я даю совет — актив (dare, consiglio);Do un consiglio
Совет даётся — пассив (consiglio, essere dato);Il consiglio è dato
Даю его, тот совет — местоимение (lo, dare);Lo do
Вот-вот дам совет — stare per (stare per, dare);Sto per dare un consiglio
Хочу дать совет — модальный (volere, dare, consiglio);Voglio dare un consiglio
Дал бы совет — кондиционал (condizionale, dare, consiglio);Darei un consiglio
Совет нужно дать — andare пассив (consiglio, andare, dare);Il consiglio va dato
Дом покупается — venire passive процесс (casa, venire, comprare);La casa viene comprata
Дом куплен — essere состояние (casa, essere, comprato);La casa è comprata
Дом нужно купить — andare необходимость (casa, andare, comprare);La casa va comprata
Книга читается — venire (libro, venire, leggere);Il libro viene letto
Книга прочитана — essere (libro, essere, letto);Il libro è letto
Книгу нужно прочитать — andare (libro, andare, leggere);Il libro va letto
Я говорю — актив (parlare);Parlo
Говорится — безличное (si, parlare);Si parla
Хочу сказать — модальный (volere, dire);Voglio dire
Сказал бы — кондиционал (condizionale, dire);Direi
Я принимаю как должное — идиома (dare per scontato);Do per scontato
Я притворяюсь — идиома (far finta);Faccio finta
Я осознаю — идиома (rendersi conto);Mi rendo conto
Я учитываю — идиома (tenere conto);Tengo conto
Мне приходит в голову — идиома (venire in mente);Mi viene in mente
Мы договариваемся — идиома (mettersi d'accordo);Ci mettiamo d'accordo
Имеет отношение — идиома (avere a che fare);Ha a che fare
Я фокусируюсь — идиома (mettere a fuoco);Metto a fuoco
Констатирую — идиома (prendere atto);Prendo atto
"Синтез: Я покупаю дом; дом покупается; я его покупаю; хочу купить; купил бы; дом нужно купить; дом покупается прямо сейчас — всё означает одно и то же (comprare, casa)";"Compro una casa / La casa viene comprata / La compro / Voglio comprarla / La comprerei / La casa va comprata / Sto comprando una casa"
Кольцо замыкается: на первом уроке я сказал «Я покупаю дом» — теперь я могу сказать это семью способами (A01, C20);Compro una casa — La casa è comprata — La compro — Voglio comprarla — La comprerei — La casa va comprata — Sto comprando una casa
