A10 - Possessivi
Мой брат идёт домой (mio, fratello);Mio fratello va a casa
Моя сестра покупает книгу (mia, sorella);Mia sorella compra un libro
Мой друг готовит ужин (mio, amico);Il mio amico cucina la cena
Моя мать убирает комнату (mia, madre);Mia madre pulisce la stanza
Мой отец идёт на работу (mio, padre);Mio padre va al lavoro
Моя жена читает книгу (mia, moglie);Mia moglie legge un libro
Мой муж делает подарок (mio, marito);Mio marito fa un regalo
Мой сын идёт в школу (mio, figlio);Mio figlio va a scuola
Моя дочь учится (mia, figlia);Mia figlia studia
Мой ребёнок играет в парке (mio, bambino);Il mio bambino gioca nel parco
Твой брат покупает дом (tuo, fratello);Tuo fratello compra una casa
Твоя сестра готовит ужин (tua, sorella);Tua sorella cucina la cena
Твой друг идёт в ресторан (tuo, amico);Il tuo amico va al ristorante
Твоя мать работает в офисе (tua, madre);Tua madre lavora nell'ufficio
Твой отец читает книгу (tuo, padre);Tuo padre legge un libro
Твоя жена делает подарок (tua, moglie);Tua moglie fa un regalo
Твой муж покупает машину (tuo, marito);Tuo marito compra una macchina
Твой сын играет с собакой (tuo, figlio);Tuo figlio gioca con il cane
Твоя дочь пишет письмо (tua, figlia);Tua figlia scrive una lettera
Его брат работает в больнице (suo, fratello);Suo fratello lavora nell'ospedale
Его сестра учится в школе (sua, sorella);Sua sorella studia nella scuola
Его друг живёт в городе (suo, amico);Il suo amico abita nella città
Его мать готовит обед (sua, madre);Sua madre cucina il pranzo
Его отец идёт на рынок (suo, padre);Suo padre va al mercato
Его жена покупает подарок (sua, moglie);Sua moglie compra un regalo
Его муж читает газету (suo, marito);Suo marito legge il giornale
Его сын убирает комнату (suo, figlio);Suo figlio pulisce la stanza
Его дочь рисует картину (sua, figlia);Sua figlia dipinge un quadro
Её брат идёт в парк (suo, fratello);Suo fratello va nel parco
Её сестра работает в магазине (sua, sorella);Sua sorella lavora nel negozio
Наш друг покупает дом (nostro, amico);Il nostro amico compra una casa
Наша семья живёт в городе (nostra, famiglia);La nostra famiglia abita nella città
Наш ребёнок идёт в школу (nostro, bambino);Il nostro bambino va a scuola
Наша мать готовит ужин (nostra, madre);Nostra madre cucina la cena
Наш отец работает в офисе (nostro, padre);Nostro padre lavora nell'ufficio
Наш брат покупает машину (nostro, fratello);Nostro fratello compra una macchina
Наша сестра читает книгу (nostra, sorella);Nostra sorella legge un libro
Ваш друг идёт домой (vostro, amico);Il vostro amico va a casa
Ваша семья ужинает в ресторане (vostra, famiglia);La vostra famiglia cena nel ristorante
Ваш ребёнок играет в парке (vostro, bambino);Il vostro bambino gioca nel parco
Ваша мать убирает кухню (vostra, madre);Vostra madre pulisce la cucina
Ваш отец покупает подарок (vostro, padre);Vostro padre compra un regalo
Ваш брат готовит обед (vostro, fratello);Vostro fratello cucina il pranzo
Ваша сестра пишет письмо (vostra, sorella);Vostra sorella scrive una lettera
Их друг живёт в том самом городе (loro, amico);Il loro amico abita in quella città
Их семья покупает дом (loro, famiglia);La loro famiglia compra una casa
Их ребёнок идёт в ту самую школу (loro, bambino);Il loro bambino va a quella scuola
Их мать работает в том самом офисе (loro, madre);La loro madre lavora in quell'ufficio
Их отец читает ту самую книгу (loro, padre);Loro padre legge quel libro
Их брат готовит тот самый ужин (loro, fratello);Loro fratello cucina quella cena
Их сестра делает тот самый подарок (loro, sorella);Loro sorella fa quel regalo
Я убираю мою кухню (pulire, la mia, cucina);Pulisco la mia cucina
Ты убираешь твою комнату (pulire, la tua, stanza);Pulisci la tua stanza
Он покупает его машину (comprare, la sua, macchina);Compra la sua macchina
Она читает её книгу (leggere, il suo, libro);Legge il suo libro
Мы убираем нашу кухню (pulire, la nostra, cucina);Puliamo la nostra cucina
Вы покупаете ваш подарок (comprare, il vostro, regalo);Comprate il vostro regalo
Они читают их книги (leggere, i loro, libri);Leggono i loro libri
Я вижу мой дом (vedere, la mia, casa);Vedo la mia casa
Ты видишь твоего друга (vedere, il tuo, amico);Vedi il tuo amico
Он видит его мать (vedere, la sua, madre);Vede la sua madre
Она видит её отца (vedere, il suo, padre);Vede il suo padre
Мы видим нашу семью (vedere, la nostra, famiglia);Vediamo la nostra famiglia
Вы видите вашего ребёнка (vedere, il vostro, bambino);Vedete il vostro bambino
Они видят их город (vedere, la loro, città);Vedono la loro città
Ваш подарок красивый (vostro, regalo, bello);Il vostro regalo è bello
Их машина новая (loro, macchina, nuovo);La loro macchina è nuova
Наш дом большой (nostro, casa, grande);La nostra casa è grande
Моя кухня чистая (mio, cucina, pulito);La mia cucina è pulita
Твоя комната маленькая (tuo, stanza, piccolo);La tua stanza è piccola
Его книга интересная (suo, libro, interessante);Il suo libro è interessante
Её машина красивая (suo, macchina, bello);La sua macchina è bella
Наш ужин хороший (nostro, cena, buono);La nostra cena è buona
Ваш друг хороший (vostro, amico, buono);Il vostro amico è buono
Их семья большая (loro, famiglia, grande);La loro famiglia è grande
Мои братья покупают дом (miei, fratelli);I miei fratelli comprano una casa
Мои сёстры готовят ужин (mie, sorelle);Le mie sorelle cucinano la cena
Мои друзья идут в парк (miei, amici);I miei amici vanno nel parco
Мои дети играют в саду (miei, bambini);I miei bambini giocano nel giardino
Твои братья работают в офисе (tuoi, fratelli);I tuoi fratelli lavorano nell'ufficio
Твои сёстры учатся в школе (tue, sorelle);Le tue sorelle studiano nella scuola
Его братья покупают книги (suoi, fratelli);I suoi fratelli comprano i libri
Её сёстры готовят обед (sue, sorelle);Le sue sorelle cucinano il pranzo
Наши друзья живут в городе (nostri, amici);I nostri amici abitano nella città
Наши дети идут в школу (nostri, bambini);I nostri bambini vanno a scuola
Ваши братья покупают машину (vostri, fratelli);I vostri fratelli comprano una macchina
Ваши сёстры убирают комнату (vostre, sorelle);Le vostre sorelle puliscono la stanza
Их друзья работают в больнице (loro, amici);I loro amici lavorano nell'ospedale
Их дети играют в парке (loro, bambini);I loro bambini giocano nel parco
Мои книги на столе (miei, libri, su, tavolo);I miei libri sono sul tavolo
Твои деньги в машине (tuoi, soldi, in, macchina);I tuoi soldi sono nella macchina
Его друзья в ресторане (suoi, amici, in, ristorante);I suoi amici sono nel ristorante
Её подарки на столе (suoi, regali, su, tavolo);I suoi regali sono sul tavolo
Наши дома в городе (nostre, case, in, città);Le nostre case sono nella città
Ваши книги интересные (vostri, libri, interessante);I vostri libri sono interessanti
Их машины новые (loro, macchine, nuovo);Le loro macchine sono nuove
Тот самый дом брата (di, fratello);La casa del fratello
Тот самый дом моей семьи (di, mia, famiglia);La casa della mia famiglia
