B05 - PP vs Imperfetto
Пока я покупал дом, она уехала (mentre, compravo, casa, è partita);Mentre compravo una casa, è partita
Пока я готовил ужин, он позвонил (mentre, cucinavo, cena, ha telefonato);Mentre cucinavo la cena, ha telefonato
Пока она убирала комнату, дети играли (mentre, puliva, stanza, bambini, giocavano);Mentre puliva la stanza, i bambini giocavano
Пока мы работали, они ушли (mentre, lavoravamo, sono usciti);Mentre lavoravamo, sono usciti
Пока он читал, она готовила (mentre, leggeva, cucinava);Mentre lui leggeva, lei cucinava
Пока я шёл домой, пошёл дождь (mentre, andavo, casa, pioggia);Mentre andavo a casa, ha piovuto
Пока она спала, пришло сообщение (mentre, dormiva, è arrivato, messaggio);Mentre dormiva, è arrivato un messaggio
Пока мы ели, он рассказал историю (mentre, mangiavamo, ha raccontato, storia);Mentre mangiavamo, ha raccontato una storia
Пока они говорили, мы ушли (mentre, parlavano, siamo usciti);Mentre parlavano, siamo usciti
Пока я писал письмо, она позвонила (mentre, scrivevo, lettera, ha chiamato);Mentre scrivevo la lettera, ha chiamato
Когда я пришёл, она готовила (quando, sono arrivato, cucinava);Quando sono arrivato, cucinava
Когда она позвонила, я работал (quando, ha chiamato, lavoravo);Quando ha chiamato, lavoravo
Когда мы пришли, дети спали (quando, siamo arrivati, bambini, dormivano);Quando siamo arrivati, i bambini dormivano
Когда он уехал, она плакала (quando, è partito, piangeva);Quando è partito, piangeva
Когда они прибыли, мы ужинали (quando, sono arrivati, cenavamo);Quando sono arrivati, cenavamo
Когда ты позвонил, я читал (quando, hai chiamato, leggevo);Quando hai chiamato, leggevo
Когда она вошла, мы говорили (quando, è entrata, parlavamo);Quando è entrata, parlavamo
Когда он вышел, было темно (quando, è uscito, era, buio);Quando è uscito, era buio
Когда я проснулся, светило солнце (quando, mi sono svegliato, splendeva, sole);Quando mi sono svegliato, splendeva il sole
Когда они вернулись, было поздно (quando, sono tornati, era, tardi);Quando sono tornati, era tardi
Я покупал дом, а потом купил (compravo, poi, ho comprato);Compravo una casa, poi l'ho comprata
Она готовила ужин, а потом приготовила (cucinava, poi, ha cucinato);Cucinava la cena, poi l'ha cucinata
Мы работали вместе, а потом я уволился (lavoravamo, poi, ho lasciato);Lavoravamo insieme, poi ho lasciato il lavoro
Он учил итальянский, а потом поехал в Италию (studiava, italiano, poi, è andato);Studiava l'italiano, poi è andato in Italia
Они жили в деревне, а потом переехали (abitavano, campagna, poi, si sono trasferiti);Abitavano in campagna, poi si sono trasferiti
Я шёл на работу, а потом встретил друга (andavo, lavoro, poi, ho incontrato);Andavo a lavoro, poi ho incontrato un amico
Она пела в хоре, а потом стала певицей (cantava, coro, poi, è diventata);Cantava nel coro, poi è diventata cantante
Мы играли в парке, а потом пошли домой (giocavamo, parco, poi, siamo andati);Giocavamo nel parco, poi siamo andati a casa
Он писал книгу, а потом опубликовал (scriveva, libro, poi, ha pubblicato);Scriveva un libro, poi l'ha pubblicato
Та самая семья жила здесь, а потом уехала (famiglia, abitava, poi, è partita);La famiglia abitava qui, poi è partita
Погода была хорошая, и мы пошли гулять (tempo, era, buono, siamo andati);Il tempo era buono e siamo andati a camminare
Кухня была чистая, а потом дети приготовили (cucina, era, pulita, poi, bambini);La cucina era pulita, poi i bambini hanno cucinato
Комната была тихая, а потом он пришёл (stanza, era, silenziosa, poi, è entrato);La stanza era silenziosa, poi è entrato
Город был маленький, а потом стал большим (città, era, piccola, poi, è diventata);La città era piccola, poi è diventata grande
Она была грустная, а потом получила новости (era, triste, poi, ha ricevuto);Era triste, poi ha ricevuto le notizie
Он был болен, а потом выздоровел (era, malato, poi, è guarito);Era malato, poi è guarito
Мы были заняты, а потом закончили работу (eravamo, occupati, poi, abbiamo finito);Eravamo occupati, poi abbiamo finito il lavoro
Дети играли во дворе, когда пошёл дождь (bambini, giocavano, cortile, pioggia);I bambini giocavano nel cortile quando ha piovuto
Она читала газету, когда услышала шум (leggeva, giornale, rumore);Leggeva il giornale quando ha sentito un rumore
Мы ужинали, когда он позвонил (cenavamo, ha chiamato);Cenavamo quando ha chiamato
Он спал, когда пришло письмо (dormiva, è arrivata, lettera);Dormiva quando è arrivata la lettera
Я работал в саду, когда она пришла (lavoravo, giardino, è venuta);Lavoravo in giardino quando è venuta
Они разговаривали, когда начался фильм (parlavano, è iniziato, film);Parlavano quando è iniziato il film
Та самая улица была тихая, потом приехала машина (strada, era, silenziosa);La strada era silenziosa, poi è arrivata la macchina
Тот самый дом был старый, потом его купили (casa, era, vecchia);La casa era vecchia, poi l'hanno comprata
Та самая школа была маленькая, потом её расширили (scuola, era, piccola);La scuola era piccola, poi l'hanno ampliata
В то утро я просыпался рано (mattina, mi svegliavo, presto);Quella mattina mi sono svegliato presto
В тот вечер мы смотрели телевизор (sera, guardavamo, televisione);Quella sera abbiamo guardato la televisione
В тот день она работала дома (giorno, lavorava, casa);Quel giorno ha lavorato a casa
В тот год они жили в деревне (anno, abitavano, campagna);Quell'anno hanno vissuto in campagna
В ту ночь шёл снег (notte, nevicava);Quella notte ha nevicato
Тот самый понедельник был трудный (lunedì, era, difficile);Quel lunedì è stato difficile
Та самая пятница была приятная (venerdì, era, piacevole);Quel venerdì è stato piacevole
Я покупал продукты каждое утро, а потом готовил (compravo, mattina, poi, cucinavo);Compravo il cibo ogni mattina, poi cucinavo
Она всегда приходила вовремя, но тот раз опоздала (veniva, orario, ma, ha fatto tardi);Veniva sempre in orario, ma quella volta ha fatto tardi
Мы обычно отдыхали на море, а в тот год поехали в горы (riposavamo, mare, ma, siamo andati);Di solito riposavamo al mare, ma quell'anno siamo andati in montagna
Он каждый день звонил, а вчера не позвонил (chiamava, giorno, ma, ieri, non);Chiamava ogni giorno, ma ieri non ha chiamato
Они жили в том самом доме пять лет (abitavano, casa, cinque, anni);Hanno vissuto in quella casa per cinque anni
Я работал в том самом офисе три года (lavoravo, ufficio, tre, anni);Ho lavorato in quell'ufficio per tre anni
Она учила итальянский два года (studiava, italiano, due, anni);Ha studiato l'italiano per due anni
Мы знали друг друга с детства (conoscevamo, infanzia);Ci conoscevamo dall'infanzia
Он играл в футбол каждый вечер (giocava, calcio, sera);Giocava a calcio ogni sera
Я гулял в парке каждое утро (camminavo, parco, mattina);Camminavo nel parco ogni mattina
Она пила кофе по утрам (beveva, caffè, mattina);Beveva il caffè la mattina
Мы ели пасту каждый день (mangiavamo, pasta, giorno);Mangiavamo la pasta ogni giorno
Он читал газеты по вечерам (leggeva, giornali, sera);Leggeva i giornali la sera
Пока шёл дождь, мы сидели дома (mentre, pioveva, eravamo);Mentre pioveva, eravamo a casa
Пока светило солнце, дети играли (mentre, splendeva, sole, bambini);Mentre splendeva il sole, i bambini giocavano
Пока был ветер, мы не выходили (mentre, c'era, vento);Mentre c'era vento, non siamo usciti
Пока было холодно, она пила чай (mentre, faceva, freddo);Mentre faceva freddo, beveva il tè
Пока было тепло, мы гуляли (mentre, faceva, caldo);Mentre faceva caldo, camminavamo
Он жил в Риме, когда встретил её (abitava, Roma, ha incontrato);Abitava a Roma quando l'ha incontrata
Она работала в банке, когда получила повышение (lavorava, banca, ha ricevuto);Lavorava in banca quando ha ricevuto una promozione
Мы учились вместе, когда стали друзьями (studiavamo, insieme, siamo diventati);Studiavamo insieme quando siamo diventati amici
Он был молод, когда уехал из дома (era, giovane, è partito);Era giovane quando è partito di casa
Она была ребёнком, когда научилась читать (era, bambina, ha imparato);Era bambina quando ha imparato a leggere
Тот самый город был красивый в то время (città, era, bella);La città era bella a quel tempo
Та самая еда была вкусная раньше (cibo, era, buono);Il cibo era buono prima
Тот самый учитель был строгий (insegnante, era, severo);L'insegnante era severo
Та самая погода была плохая вчера (tempo, era, cattivo, ieri);Il tempo era cattivo ieri
Он покупал книги каждый месяц, а в тот раз купил только одну (comprava, libri, mese);Comprava i libri ogni mese, ma quella volta ne ha comprato solo uno
Она готовила каждый вечер, а вчера заказала пиццу (cucinava, sera, ieri, ha ordinato);Cucinava ogni sera, ma ieri ha ordinato la pizza
Мы ходили в кино каждую неделю, а потом перестали (andavamo, cinema, settimana, poi);Andavamo al cinema ogni settimana, poi abbiamo smesso
Он звонил каждое утро, а потом забыл (chiamava, mattina, poi, ha dimenticato);Chiamava ogni mattina, poi ha dimenticato
Пока она готовила, он накрыл на стол (mentre, cucinava, ha preparato);Mentre lei cucinava, lui ha preparato la tavola
Пока я читал, она убрала кухню (mentre, leggevo, ha pulito);Mentre leggevo, ha pulito la cucina
Пока дети спали, мы поработали (mentre, dormivano, abbiamo lavorato);Mentre i bambini dormivano, abbiamo lavorato
Пока он говорил, она записывала (mentre, parlava, ha scritto);Mentre lui parlava, lei ha scritto
Когда начался фильм, мы сидели в зале (quando, è iniziato, eravamo);Quando è iniziato il film, eravamo nella sala
Когда пришла весна, цветы распустились (quando, è arrivata, primavera);Quando è arrivata la primavera, i fiori sono sbocciati
Когда он пришёл, обед был готов (quando, è arrivato, pranzo, era);Quando è arrivato, il pranzo era pronto
Она жила в том самом городе, когда родился ребёнок (abitava, città, è nato);Abitava in quella città quando è nato il bambino
Он работал в саду, когда пошёл дождь (lavorava, giardino, pioggia);Lavorava in giardino quando ha piovuto
Мы сидели на террасе, когда услышали шум (eravamo, terrazza, rumore);Eravamo sulla terrazza quando abbiamo sentito un rumore
Она готовила пасту, когда пришёл гость (cucinava, pasta, è arrivato);Cucinava la pasta quando è arrivato l'ospite
Тот самый рынок был шумный, потом его закрыли (mercato, era, rumoroso, poi);Il mercato era rumoroso, poi l'hanno chiuso
