B21 - Negazione estesa
Я ничего не купил (non, comprare, niente);Non ho comprato niente
Он даже не идёт домой (non, andare, casa, nemmeno);Non va a casa nemmeno
Я даже подарок не сделал (non, fare, regalo, nemmeno);Non ho fatto nemmeno un regalo
Никто не работает (non, lavorare, nessuno);Non lavora nessuno
Мы не покупаем ни дом ни машину (non, comprare, casa, macchina, né...né);Non compriamo né una casa né una macchina
Она вообще не готовит (non, cucinare, affatto);Non cucina affatto
Они ничего не убрали (non, pulire, niente);Non hanno pulito niente
Мы даже кухню не убрали (non, pulire, cucina, neanche);Non abbiamo pulito neanche la cucina
Эта книга не красивая вовсе (non, libro, bello, affatto);Il libro non è bello affatto
Он не купил ни большой дом ни маленькую машину (non, comprare, casa, grande, macchina, piccolo, né...né);Non ha comprato né una casa grande né una macchina piccola
Никто не делает подарок (non, fare, regalo, nessuno);Non fa un regalo nessuno
Я ничего не знаю об этом (non, sapere, niente, questo);Non ne so niente
Она вообще не поняла (non, capire, affatto);Non ha capito affatto
Он даже не прочитал книгу (non, leggere, libro, nemmeno);Non ha letto nemmeno il libro
Никто не пришёл на встречу (non, venire, riunione, nessuno);Non è venuto nessuno alla riunione
Мы не хотим ни чай ни кофе (non, volere, tè, caffè, né...né);Non vogliamo né il tè né il caffè
Она вовсе не устала (non, stancarsi, affatto);Non si è stancata affatto
Они даже не позвонили (non, chiamare, neanche);Non hanno chiamato neanche
Я ничего не нашёл (non, trovare, niente);Non ho trovato niente
Никто не ответил на вопрос (non, rispondere, domanda, nessuno);Non ha risposto nessuno alla domanda
Он вообще не спал (non, dormire, affatto);Non ha dormito affatto
Мы даже не начали работу (non, iniziare, lavoro, nemmeno);Non abbiamo iniziato nemmeno il lavoro
Она ничего не сказала (non, dire, niente);Non ha detto niente
Они не купили ни хлеб ни молоко (non, comprare, pane, latte, né...né);Non hanno comprato né il pane né il latte
Я вообще не хочу есть (non, volere, mangiare, affatto);Non voglio mangiare affatto
Он даже не посмотрел на меня (non, guardare, nemmeno);Non mi ha guardato nemmeno
Никто не знает ответ (non, sapere, risposta, nessuno);Non sa la risposta nessuno
Мы ничего не услышали (non, sentire, niente);Non abbiamo sentito niente
Она вовсе не рада (non, felice, affatto);Non è felice affatto
Они даже не попрощались (non, salutare, neanche);Non hanno salutato neanche
Я не пью ни вино ни пиво (non, bere, vino, birra, né...né);Non bevo né il vino né la birra
Никто не видел его (non, vedere, lui, nessuno);Non lo ha visto nessuno
Мы вообще не устали (non, stancarsi, affatto);Non ci siamo stancati affatto
Она ничего не прочитала (non, leggere, niente);Non ha letto niente
Он даже не открыл дверь (non, aprire, porta, nemmeno);Non ha aperto nemmeno la porta
Они не говорят ни по-итальянски ни по-французски (non, parlare, italiano, francese, né...né);Non parlano né l'italiano né il francese
Я вовсе не согласен (non, d'accordo, affatto);Non sono d'accordo affatto
Никто не помог мне (non, aiutare, me, nessuno);Non mi ha aiutato nessuno
Мы даже не позавтракали (non, fare, colazione, neanche);Non abbiamo fatto neanche la colazione
Она ничего не купила в магазине (non, comprare, niente, negozio);Non ha comprato niente nel negozio
Он вообще не слушает (non, ascoltare, affatto);Non ascolta affatto
Они даже не попытались (non, provare, nemmeno);Non hanno provato nemmeno
Я не читаю ни газеты ни журналы (non, leggere, giornale, rivista, né...né);Non leggo né il giornale né la rivista
Никто не пришёл на вечеринку (non, venire, festa, nessuno);Non è venuto nessuno alla festa
Мы вовсе не боимся (non, avere, paura, affatto);Non abbiamo paura affatto
Она ничего не написала (non, scrivere, niente);Non ha scritto niente
Он даже не позвонил маме (non, chiamare, mamma, nemmeno);Non ha chiamato nemmeno la mamma
Они не любят ни мясо ни рыбу (non, piacere, carne, pesce, né...né);Non piace né la carne né il pesce
Я вообще не помню (non, ricordare, affatto);Non ricordo affatto
Никто не ждал его (non, aspettare, lui, nessuno);Non lo ha aspettato nessuno
Мы ничего не поняли (non, capire, niente);Non abbiamo capito niente
Она даже не улыбнулась (non, sorridere, neanche);Non ha sorriso neanche
Он вовсе не виноват (non, colpa, affatto);Non ha colpa affatto
Они не приняли ни одного решения (non, prendere, decisione, nemmeno, uno);Non hanno preso nemmeno una decisione
Я ничего не услышал о ней (non, sentire, niente, lei);Non ho sentito niente di lei
Никто не звонил сегодня (non, chiamare, oggi, nessuno);Non ha chiamato nessuno oggi
Мы даже не попытались решить проблему (non, provare, risolvere, problema, nemmeno);Non abbiamo provato nemmeno a risolvere il problema
Она вообще не хочет работать (non, volere, lavorare, affatto);Non vuole lavorare affatto
Он ничего не взял (non, prendere, niente);Non ha preso niente
Они не купили ни фруктов ни овощей (non, comprare, frutta, verdura, né...né);Non hanno comprato né la frutta né la verdura
Я даже не посмотрел фильм (non, guardare, film, neanche);Non ho guardato neanche il film
Никто не знал адрес (non, sapere, indirizzo, nessuno);Non sapeva l'indirizzo nessuno
Мы вовсе не торопимся (non, fretta, affatto);Non abbiamo fretta affatto
Она ничего не объяснила (non, spiegare, niente);Non ha spiegato niente
Он даже не поблагодарил (non, ringraziare, nemmeno);Non ha ringraziato nemmeno
Они не заказали ни первое ни второе (non, ordinare, primo, secondo, né...né);Non hanno ordinato né il primo né il secondo
Я вообще не люблю дождь (non, piacere, pioggia, affatto);Non mi piace la pioggia affatto
Никто не увидел разницу (non, vedere, differenza, nessuno);Non ha visto la differenza nessuno
Мы даже не открыли окно (non, aprire, finestra, nemmeno);Non abbiamo aperto nemmeno la finestra
Она ничего не рассказала (non, raccontare, niente);Non ha raccontato niente
Он вовсе не устал после работы (non, stanco, dopo, lavoro, affatto);Non è stanco dopo il lavoro affatto
Они не читают ни утром ни вечером (non, leggere, mattina, sera, né...né);Non leggono né la mattina né la sera
Я ничего не сделал сегодня (non, fare, niente, oggi);Non ho fatto niente oggi
Никто не попросил прощения (non, chiedere, scusa, nessuno);Non ha chiesto scusa nessuno
Мы даже не попытались позвонить (non, provare, chiamare, neanche);Non abbiamo provato neanche a chiamare
Она вообще не интересуется спортом (non, interessare, sport, affatto);Non si interessa di sport affatto
Он ничего не потерял (non, perdere, niente);Non ha perso niente
Они не говорят ни тихо ни громко (non, parlare, piano, forte, né...né);Non parlano né piano né forte
Я вовсе не голоден (non, fame, affatto);Non ho fame affatto
Никто не проверил домашнее задание (non, controllare, compiti, nessuno);Non ha controllato i compiti nessuno
Мы даже не включили телевизор (non, accendere, televisione, nemmeno);Non abbiamo acceso nemmeno la televisione
Она ничего не заказала (non, ordinare, niente);Non ha ordinato niente
Он вообще не любит сладкое (non, piacere, dolce, affatto);Non piace il dolce affatto
Они не получили ни письма ни посылки (non, ricevere, lettera, pacco, né...né);Non hanno ricevuto né la lettera né il pacco
Я ничего не слышу (non, sentire, niente);Non sento niente
Никто не приготовил ужин (non, cucinare, cena, nessuno);Non ha cucinato la cena nessuno
Мы даже не попытались найти отель (non, provare, trovare, hotel, neanche);Non abbiamo provato neanche a trovare l'hotel
Она вовсе не была удивлена (non, sorpreso, affatto);Non è stata sorpresa affatto
Он ничего не изменил (non, cambiare, niente);Non ha cambiato niente
Они не хотят ни играть ни учиться (non, volere, giocare, studiare, né...né);Non vogliono né giocare né studiare
Я даже не поздоровался (non, salutare, nemmeno);Non ho salutato nemmeno
Никто не заплатил за обед (non, pagare, pranzo, nessuno);Non ha pagato il pranzo nessuno
Мы вовсе не опоздали (non, ritardo, affatto);Non siamo in ritardo affatto
Она ничего не выбрала (non, scegliere, niente);Non ha scelto niente
Он вообще не понимает по-немецки (non, capire, tedesco, affatto);Non capisce il tedesco affatto
Они не приняли ни одно предложение (non, accettare, proposta, nemmeno, uno);Non hanno accettato nemmeno una proposta
Я ничего не забыл (non, dimenticare, niente);Non ho dimenticato niente
Никто не пришёл вовремя (non, arrivare, tempo, nessuno);Non è arrivato in tempo nessuno
Мы даже не попытались открыть дверь (non, provare, aprire, porta, nemmeno);Non abbiamo provato nemmeno ad aprire la porta
Она вовсе не грустная (non, triste, affatto);Non è triste affatto
Он ничего не решил (non, risolvere, niente);Non ha risolto niente
Они не едят ни завтрак ни обед (non, mangiare, colazione, pranzo, né...né);Non mangiano né la colazione né il pranzo
Я вообще не доверяю ему (non, fidarsi, lui, affatto);Non mi fido di lui affatto
Никто не заметил ошибку (non, notare, errore, nessuno);Non ha notato l'errore nessuno
Мы даже не попытались исправить (non, provare, correggere, neanche);Non abbiamo provato neanche a correggere
Она ничего не обещала (non, promettere, niente);Non ha promesso niente
Он вовсе не уверен (non, sicuro, affatto);Non è sicuro affatto
