A15 - Condizionale di cortesia
Я хочу купить дом (voglio, comprare, casa);Voglio comprare una casa
Я хотел бы пойти домой (vorrei, andare, a casa);Vorrei andare a casa
Я хотел бы сделать подарок (vorrei, fare, regalo);Vorrei fare un regalo
Я хотел бы купить дом (vorrei, comprare, casa);Vorrei comprare una casa
Я могу убрать кухню (posso, pulire, cucina);Posso pulire la cucina
Я мог бы убрать кухню (potrei, pulire, cucina);Potrei pulire la cucina
Я должен приготовить ужин (devo, cucinare, cena);Devo cucinare una cena
Мне следует приготовить ужин (dovrei, cucinare, cena);Dovrei cucinare una cena
Мне хотелось бы работать вместе (piacerebbe, lavorare, insieme);Mi piacerebbe lavorare insieme
Я хотел бы купить красивый подарок (vorrei, comprare, regalo, bello);Vorrei comprare un regalo bello
Я мог бы купить ту самую машину (potrei, comprare, macchina);Potrei comprare la macchina
Мне следовало бы купить новую машину (dovrei, comprare, macchina, nuova);Dovrei comprare una macchina nuova
Мы хотели бы жить вместе (vorremmo, abitare, insieme);Vorremmo abitare insieme
Они хотели бы работать в том самом новом доме (vorrebbero, lavorare, casa, nuova);Vorrebbero lavorare nella casa nuova
Я хотел бы заказать кофе (vorrei, ordinare, caffè);Vorrei ordinare un caffè
Я хотел бы посмотреть меню (vorrei, vedere, menù);Vorrei vedere il menù
Мне хотелось бы выпить воды (piacerebbe, bere, acqua);Mi piacerebbe bere dell'acqua
Я мог бы вам помочь (potrei, aiutare, Lei);Potrei aiutarla
Мне следовало бы позвонить маме (dovrei, chiamare, madre);Dovrei chiamare la madre
Ты хотел бы пойти в кино? (vorresti, andare, al cinema);Vorresti andare al cinema?
Вы (вежл.) хотели бы посмотреть город? (vorrebbe, vedere, città);Le piacerebbe vedere la città?
Я хотел бы купить билет на поезд (vorrei, comprare, biglietto, treno);Vorrei comprare un biglietto del treno
Я мог бы прийти завтра (potrei, venire, domani);Potrei venire domani
Мне следовало бы больше заниматься (dovrei, studiare, di più);Dovrei studiare di più
Мы хотели бы заказать ужин (vorremmo, ordinare, cena);Vorremmo ordinare la cena
Вы (мн.) хотели бы посмотреть фильм? (vorreste, guardare, film);Vorreste guardare un film?
Они хотели бы поехать в Рим (vorrebbero, andare, a Roma);Vorrebbero andare a Roma
Мне хотелось бы отдохнуть (piacerebbe, riposare);Mi piacerebbe riposare
Я мог бы перевести текст (potrei, tradurre, testo);Potrei tradurre il testo
Мне следовало бы извиниться (dovrei, scusarmi);Dovrei scusarmi
Я хотел бы задать вопрос (vorrei, fare, domanda);Vorrei fare una domanda
Вы (вежл.) могли бы помочь мне? (potrebbe, aiutarmi);Potrebbe aiutarmi?
Мне хотелось бы узнать адрес (piacerebbe, sapere, indirizzo);Mi piacerebbe sapere l'indirizzo
Я хотел бы оплатить счёт (vorrei, pagare, conto);Vorrei pagare il conto
Мы могли бы прийти в пять (potremmo, venire, alle cinque);Potremmo venire alle cinque
Вы (вежл.) хотели бы чай или кофе? (vorrebbe, tè, o, caffè);Vorrebbe un tè o un caffè?
Мне следовало бы купить хлеб (dovrei, comprare, pane);Dovrei comprare il pane
Они могли бы подождать здесь (potrebbero, aspettare, qui);Potrebbero aspettare qui
Я хотел бы увидеть море (vorrei, vedere, mare);Vorrei vedere il mare
Мне хотелось бы поехать в Италию (piacerebbe, andare, in Italia);Mi piacerebbe andare in Italia
Мы хотели бы арендовать дом (vorremmo, affittare, casa);Vorremmo affittare una casa
Я мог бы приготовить ужин (potrei, cucinare, cena);Potrei cucinare la cena
Мне следовало бы позвонить другу (dovrei, chiamare, amico);Dovrei chiamare un amico
Вы (мн.) могли бы прийти в субботу? (potreste, venire, sabato);Potreste venire sabato?
Я хотел бы поговорить с директором (vorrei, parlare, con, direttore);Vorrei parlare con il direttore
Мне хотелось бы узнать время (piacerebbe, sapere, ora);Mi piacerebbe sapere l'ora
Мы могли бы поужинать вместе (potremmo, cenare, insieme);Potremmo cenare insieme
Вы (вежл.) хотели бы оставить сообщение? (vorrebbe, lasciare, messaggio);Vorrebbe lasciare un messaggio?
Мне следовало бы отдохнуть дома (dovrei, riposare, a casa);Dovrei riposare a casa
Я хотел бы забронировать номер (vorrei, prenotare, camera);Vorrei prenotare una camera
Они могли бы начать урок (potrebbero, iniziare, lezione);Potrebbero iniziare la lezione
Я мог бы показать город (potrei, mostrare, città);Potrei mostrare la città
Мне хотелось бы увидеть ту самую церковь (piacerebbe, vedere, chiesa);Mi piacerebbe vedere quella chiesa
Мы хотели бы пригласить вас на ужин (vorremmo, invitare, a cena);Vorremmo invitarvi a cena
Вы (вежл.) могли бы повторить, пожалуйста? (potrebbe, ripetere, per favore);Potrebbe ripetere, per favore?
Мне следовало бы ответить на письмо (dovrei, rispondere, a, lettera);Dovrei rispondere alla lettera
Я хотел бы купить тот самый подарок (vorrei, comprare, regalo);Vorrei comprare quel regalo
Они хотели бы увидеть друзей (vorrebbero, vedere, amici);Vorrebbero vedere gli amici
Я мог бы порекомендовать ресторан (potrei, consigliare, ristorante);Potrei consigliare un ristorante
Мне хотелось бы узнать цену (piacerebbe, sapere, prezzo);Mi piacerebbe sapere il prezzo
Мы хотели бы заказать вино (vorremmo, ordinare, vino);Vorremmo ordinare del vino
Вы (мн.) хотели бы поехать на экскурсию? (vorreste, andare, in gita);Vorreste andare in gita?
Мне следовало бы больше гулять (dovrei, camminare, di più);Dovrei camminare di più
