A12 - Avverbi di frequenza / quantità
Я всегда иду домой (vado, sempre, a casa);Vado sempre a casa
Я часто делаю подарки (faccio, spesso, regali);Faccio spesso dei regali
Я всегда покупаю новые книги (compro, sempre, libri, nuovi);Compro sempre libri nuovi
Я часто покупаю машины (compro, spesso, macchine);Compro spesso delle macchine
Ты всегда убираешь кухню (pulisci, sempre, cucina);Pulisci sempre la cucina
Он часто готовит ужин (cucina, spesso, cena);Cucina spesso una cena
Мы всегда работаем в субботу (lavoriamo, sempre, di sabato);Lavoriamo sempre di sabato
Я никогда не покупаю книги (non, compro, mai, libri);Non compro mai libri
Ты никогда не готовишь ужин (non, cucini, mai, cena);Non cucini mai una cena
Он больше не покупает машины (non, compra, più, macchine);Non compra più macchine
Она больше не убирает комнату брата (non, pulisce, più, stanza, fratello);Non pulisce più la stanza del fratello
Я готовлю много (cucino, molto);Cucino molto
Ты мало работаешь по дому (lavori, poco, in casa);Lavori poco in casa
Они покупают слишком много книг (comprano, troppo, libri);Comprano troppi libri
Я иногда убираюсь на кухне (qualche volta, pulisco, cucina);Qualche volta pulisco la cucina
Он редко готовит (raramente, cucina);Cucina raramente
Я готовлю достаточно (abbastanza, cucino);Cucino abbastanza
Я работаю меньше (lavoro, meno);Lavoro di meno
Она всегда встаёт в шесть (sempre, si alza, alle sei);Si alza sempre alle sei
Мы часто читаем по вечерам (spesso, leggiamo, di sera);Leggiamo spesso di sera
Они редко гуляют в парке (raramente, camminano, nel parco);Camminano raramente nel parco
Я всегда пью кофе утром (sempre, bevo, caffè, di mattina);Bevo sempre un caffè di mattina
Он никогда не опаздывает (non, arriva mai, tardi);Non arriva mai tardi
Мы иногда ужинаем в ресторане (qualche volta, ceniamo, al ristorante);Qualche volta ceniamo al ristorante
Она часто звонит маме (spesso, chiama, madre);Chiama spesso la madre
Ты всегда говоришь правду (sempre, dici, verità);Dici sempre la verità
Я редко смотрю телевизор (raramente, guardo, televisione);Guardo raramente la televisione
Они всегда помогают друзьям (sempre, aiutano, amici);Aiutano sempre gli amici
Мы никогда не едим мясо (non, mangiamo, mai, carne);Non mangiamo mai carne
Он иногда играет в футбол (qualche volta, gioca, a calcio);Qualche volta gioca a calcio
Я часто слушаю музыку (spesso, ascolto, musica);Ascolto spesso la musica
Она всегда делает домашнее задание (sempre, fa, compiti);Fa sempre i compiti
Ты редко пишешь письма (raramente, scrivi, lettere);Scrivi raramente delle lettere
Мы часто ездим в город (spesso, andiamo, in città);Andiamo spesso in città
Они иногда приезжают в воскресенье (qualche volta, arrivano, di domenica);Qualche volta arrivano di domenica
Я всегда закрываю дверь (sempre, chiudo, porta);Chiudo sempre la porta
Он никогда не забывает ключи (non, dimentica, mai, chiavi);Non dimentica mai le chiavi
Мы всегда едим завтрак вместе (sempre, facciamo colazione, insieme);Facciamo sempre colazione insieme
Она часто покупает фрукты (spesso, compra, frutta);Compra spesso della frutta
Ты иногда носишь шляпу (qualche volta, porti, cappello);Qualche volta porti un cappello
У меня много работы (molto, lavoro);Ho molto lavoro
У него мало денег (poco, soldi);Ha pochi soldi
У нас достаточно времени (abbastanza, tempo);Abbiamo abbastanza tempo
У них слишком много проблем (troppo, problemi);Hanno troppi problemi
Здесь много людей (molto, persone);Ci sono molte persone
Здесь мало студентов (poco, studenti);Ci sono pochi studenti
В этом магазине достаточно книг (abbastanza, libri, negozio);In questo negozio ci sono abbastanza libri
В том саду слишком много цветов (troppo, fiori, giardino);In quel giardino ci sono troppi fiori
У меня нет много друзей (non, molto, amici);Non ho molti amici
У неё много идей (molto, idee);Ha molte idee
Вода стоит мало (acqua, costa, poco);L'acqua costa poco
Еда здесь стоит слишком много (cibo, costa, troppo);Il cibo qui costa troppo
Я пью много воды (bevo, molta, acqua);Bevo molta acqua
Он ест мало хлеба (mangia, poco, pane);Mangia poco pane
Мы читаем достаточно книг (leggiamo, abbastanza, libri);Leggiamo abbastanza libri
Они покупают слишком много одежды (comprano, troppo, vestiti);Comprano troppi vestiti
Я всегда много работаю (sempre, lavoro, molto);Lavoro sempre molto
Она мало спит (dorme, poco);Dorme poco
