A13 - Comparativi e Superlativi
Кухня чище комнаты (pulito, di, stanza);La cucina è più pulita della stanza
Комната меньше кухни (piccolo, di);La stanza è più piccola della cucina
Моя комната меньше твоей (piccolo, di, tua);La mia stanza è più piccola della tua
Дом брата больше дома сестры (grande, di);La casa del fratello è più grande della casa della sorella
Кухня скорее красивая, чем чистая (bello, che, pulito);La cucina è più bella che pulita
Дом скорее большой, чем красивый (grande, che, bello);La casa è più grande che bella
Кухня — самая большая в доме (grande, in, casa);La cucina è la più grande della casa
Тот самый большой дом — самый красивый (bello);La casa grande è la più bella
Тот самый новый подарок — лучший (migliore);Il regalo nuovo è il migliore
Тот самый маленький подарок — худший (peggiore);Il regalo piccolo è il peggiore
Кухня менее красивая, чем комната (meno, bello, di);La cucina è meno bella della stanza
Тот самый подарок менее новый, чем та самая машина (meno, nuovo, di, macchina);Il regalo è meno nuovo della macchina
Мой дом больше твоего (grande, di);La mia casa è più grande della tua
Эта книга интереснее той (interessante, di);Questo libro è più interessante di quello
Тот самый город красивее нашей деревни (bello, di, paese);Quella città è più bella del nostro paese
Итальянский легче русского (facile, di);L'italiano è più facile del russo
Этот урок труднее первого (difficile, di, primo);Questa lezione è più difficile della prima
Её платье красивее моего (bello, di);Il suo vestito è più bello del mio
Его машина быстрее моей (veloce, di);La sua macchina è più veloce della mia
Наш сад больше их сада (grande, di);Il nostro giardino è più grande del loro
Та самая улица длиннее этой (lungo, di);Quella strada è più lunga di questa
Мой брат сильнее меня (forte, di);Mio fratello è più forte di me
Моя сестра умнее брата (intelligente, di);Mia sorella è più intelligente del fratello
Этот фильм длиннее того (lungo, di);Questo film è più lungo di quello
Та самая история интереснее этой (interessante, di);Quella storia è più interessante di questa
Сегодня холоднее вчера (freddo, di, ieri);Oggi fa più freddo di ieri
Летом жарче, чем весной (caldo, che);In estate fa più caldo che in primavera
Зимой холоднее, чем осенью (freddo, che);In inverno fa più freddo che in autunno
Утром тише, чем днём (silenzioso, che);Di mattina è più silenzioso che di giorno
Рыба полезнее мяса (utile, sano, di);Il pesce è più sano della carne
Вода дешевле вина (economico, di);L'acqua è più economica del vino
Кофе дороже чая (costoso, di);Il caffè è più costoso del tè
Город больше деревни (grande, di);La città è più grande del paese
Школа ближе, чем больница (vicino, di);La scuola è più vicina dell'ospedale
Ресторан дальше, чем бар (lontano, di);Il ristorante è più lontano del bar
Мой друг выше меня (alto, di);Il mio amico è più alto di me
Та самая женщина моложе моей матери (giovane, di);Quella donna è più giovane di mia madre
Тот самый мужчина старше моего отца (vecchio, di);Quell'uomo è più vecchio di mio padre
Этот ребёнок счастливее того (felice, di);Questo bambino è più felice di quello
Тот самый дом — самый большой на улице (grande, in, strada);Quella casa è la più grande della strada
Эта книга — самая интересная из всех (interessante, di tutti);Questo libro è il più interessante di tutti
Моя мама — самый добрый человек (buono, persona);Mia madre è la persona più buona
Тот самый город — самый красивый в мире (bello, in, mondo);Quella città è la più bella del mondo
Итальянский — самый красивый язык (bello, lingua);L'italiano è la lingua più bella
Этот ресторан — самый лучший в городе (migliore, in, città);Questo ristorante è il migliore della città
Тот самый отель — самый худший в городе (peggiore, in, città);Quell'albergo è il peggiore della città
Сегодня — самый жаркий день года (caldo, giorno, anno);Oggi è il giorno più caldo dell'anno
Вчера был самый холодный день (freddo, giorno);Ieri è stato il giorno più freddo
Она — лучшая студентка в классе (migliore, in, classe);Lei è la studentessa migliore della classe
Он — лучший работник в офисе (migliore, in, ufficio);Lui è il lavoratore migliore dell'ufficio
Тот самый город — наименее интересный (meno, interessante);Quella città è la meno interessante
Этот фильм — наименее длинный (meno, lungo);Questo film è il meno lungo
Та самая книга — наименее трудная (meno, difficile);Quel libro è il meno difficile
Он менее усталый, чем я (meno, stanco, di);Lui è meno stanco di me
Она менее занята, чем её муж (meno, occupata, di, marito);Lei è meno occupata del marito
Мы менее голодные, чем они (meno, fame, di);Abbiamo meno fame di loro
Тот самый урок менее важный, чем этот (meno, importante, di);Quella lezione è meno importante di questa
Этот вопрос менее сложный (meno, complesso, di);Questa domanda è meno complessa
Фрукты менее дорогие, чем мясо (meno, costoso, di);La frutta è meno costosa della carne
Деревня менее шумная, чем город (meno, rumoroso, di);Il paese è meno rumoroso della città
Утро менее тёмное, чем ночь (meno, scuro, di);La mattina è meno scura della notte
Этот стул менее удобный, чем тот (meno, comodo, di);Questa sedia è meno comoda di quella
Она — самая молодая в семье (giovane, in, famiglia);Lei è la più giovane della famiglia
Он — самый старший в классе (vecchio, in, classe);Lui è il più vecchio della classe
Это — самая длинная река (lungo, fiume);Questo è il fiume più lungo
Это — самая высокая гора (alto, montagna);Questa è la montagna più alta
Тот самый парк — самый большой в городе (grande, parco, in, città);Quel parco è il più grande della città
Этот мост — самый старый (vecchio, ponte);Questo ponte è il più vecchio
Тот самый сад — самый красивый (bello, giardino);Quel giardino è il più bello
Мой город больше твоего (grande, di);La mia città è più grande della tua
Её глаза красивее моих (bello, occhi, di);I suoi occhi sono più belli dei miei
Его волосы темнее моих (scuro, capelli, di);I suoi capelli sono più scuri dei miei
Тот самый пейзаж прекраснее этого (bello, paesaggio, di);Quel paesaggio è più bello di questo
Этот звук громче того (forte, rumore, di);Questo rumore è più forte di quello
Та самая комната светлее этой (chiaro, di);Quella stanza è più chiara di questa
Это платье скорее дорогое, чем красивое (costoso, che, bello);Questo vestito è più costoso che bello
Тот самый фильм скорее длинный, чем интересный (lungo, che, interessante);Quel film è più lungo che interessante
Этот кофе скорее горький, чем крепкий (amaro, che, forte);Questo caffè è più amaro che forte
Та самая улица скорее узкая, чем длинная (stretto, che, lungo);Quella strada è più stretta che lunga
Он скорее ленивый, чем усталый (pigro, che, stanco);Lui è più pigro che stanco
Она скорее застенчивая, чем грубая (timido, che, maleducato);Lei è più timida che maleducata
Я скорее голодный, чем уставший (fame, che, stanco);Ho più fame che stanchezza
Этот город скорее маленький, чем большой (piccolo, che, grande);Questa città è più piccola che grande
Та самая машина скорее быстрая, чем удобная (veloce, che, comodo);Quella macchina è più veloce che comoda
Мой итальянский лучше, чем в прошлом году (migliore, di, anno, scorso);Il mio italiano è migliore dell'anno scorso
Её произношение лучше моего (migliore, di);La sua pronuncia è migliore della mia
Его результаты хуже ожиданий (peggiore, di);I suoi risultati sono peggiori delle aspettative
