G043 - Глагол + инфинитив при одном исполнителе
Я желаю работать (desiderare, lavorare);Desidero lavorare
Я желаю петь (desiderare, cantare);Desidero cantare
Ты желаешь слушать музыку (desiderare, ascoltare);Desideri ascoltare musica
Он желает купить дом (desiderare, comprare, una casa);Desidera comprare una casa
Мы желаем работать (desiderare, lavorare);Desideriamo lavorare
Вы желаете петь (desiderare, cantare);Desiderate cantare
Они желают говорить (desiderare, parlare);Desiderano parlare
Я желаю смотреть фильм (desiderare, guardare, un film);Desidero guardare un film
Анна желает работать (desiderare, lavorare);Anna desidera lavorare
Я не желаю петь (desiderare, cantare);Non desidero cantare
Что ты желаешь купить? (desiderare, comprare, che cosa);Che cosa desideri comprare?
Лука желает купить книгу (desiderare, comprare, il libro);Luca desidera comprare il libro
